X,Y,Z,PointSourceId,ScanAngleRank,ScanDirectionFlag,NumberOfReturns,ReturnNumber,GpsTime,Intensity
977758.20000076,171601.54000092,89.97000122,40.000000,-5.000000,1.000000,4.000000,4.000000,61442.942484,824.000000
977754.20999908,171600.23000336,89.68000031,38.000000,20.000000,1.000000,5.000000,2.000000,61645.199320,1155.000000
977758.88000107,171598.62999725,84.81999969,54.000000,-6.000000,1.000000,4.000000,3.000000,59974.555765,1665.000000
977763.08000183,171603.23000336,85.98000336,82.000000,17.000000,1.000000,3.000000,3.000000,71260.067484,1063.000000
977761.97999954,171601.65000153,86.54000092,82.000000,17.000000,1.000000,3.000000,3.000000,71260.067484,1238.000000
977757.08000183,171602.61000061,90.13999939,39.000000,-6.000000,1.000000,1.000000,1.000000,61558.186624,1504.000000
977755.84000015,171602.13999939,90.16999817,38.000000,20.000000,1.000000,3.000000,2.000000,61645.221781,1298.000000
977759.04000092,171597.81999969,83.50000000,82.000000,16.000000,1.000000,2.000000,2.000000,71260.067484,1756.000000
977758.59999847,171597.09999847,84.55999756,82.000000,16.000000,1.000000,2.000000,2.000000,71260.067484,1800.000000
977756.31999969,171595.70999908,83.62000275,56.000000,-6.000000,1.000000,2.000000,2.000000,59702.321390,1371.000000
977759.40000153,171603.69000244,85.84999847,13.000000,-18.000000,1.000000,3.000000,2.000000,64455.726663,1406.000000
977758.70000076,171603.80999756,89.01000214,54.000000,-6.000000,1.000000,3.000000,2.000000,59974.496195,1595.000000
977758.74000168,171604.26000214,90.36000061,13.000000,-18.000000,1.000000,3.000000,2.000000,64455.726663,1492.000000
977755.40000153,171597.59999847,84.43000031,14.000000,5.000000,1.000000,1.000000,1.000000,64317.832620,735.000000
977759.97000122,171603.09999847,88.94000244,13.000000,-18.000000,1.000000,3.000000,1.000000,64455.726663,1215.000000
977762.66999817,171600.66000366,78.26000214,13.000000,-18.000000,1.000000,3.000000,2.000000,64455.726663,1454.000000
977752.56000137,171600.68000031,88.83999634,82.000000,16.000000,1.000000,3.000000,2.000000,71260.277445,852.000000
977763.56999969,171599.62000275,90.08999634,13.000000,-18.000000,1.000000,4.000000,4.000000,64455.726663,954.000000
977762.91999817,171598.31999969,83.19000244,57.000000,20.000000,1.000000,3.000000,3.000000,59591.456156,1530.000000
977751.22999954,171599.58000183,83.36000061,81.000000,0.000000,1.000000,4.000000,2.000000,71403.794046,942.000000
977751.88999939,171599.73999786,89.02999878,82.000000,16.000000,1.000000,4.000000,3.000000,71260.277445,522.000000
977751.45000076,171600.01000214,85.19999695,81.000000,0.000000,1.000000,4.000000,2.000000,71403.794046,1298.000000
977761.45999908,171605.44999695,85.76999664,80.000000,-10.000000,1.000000,5.000000,3.000000,71493.437601,1004.000000
977757.63000107,171603.68000031,90.31999969,80.000000,-10.000000,1.000000,4.000000,2.000000,71493.466898,1504.000000
977757.22999954,171603.01999664,86.51000214,80.000000,-10.000000,1.000000,4.000000,3.000000,71493.466898,990.000000
977752.61999893,171599.41999817,82.02999878,82.000000,16.000000,1.000000,4.000000,3.000000,71260.248148,994.000000
977752.38000107,171600.70999908,85.31999969,82.000000,16.000000,1.000000,4.000000,4.000000,71260.277445,1595.000000
977753.18999863,171596.19000244,83.62000275,80.000000,-11.000000,1.000000,3.000000,2.000000,71493.466898,1394.000000
977759.72999954,171595.59999847,85.15000153,53.000000,20.000000,1.000000,2.000000,1.000000,60069.969828,1414.000000
977756.84999847,171594.62999725,84.93000031,82.000000,16.000000,1.000000,2.000000,2.000000,71260.067484,1117.000000
977763.15999985,171592.93000031,90.59999847,39.000000,-7.000000,1.000000,1.000000,1.000000,61558.066507,1359.000000
977763.27000046,171596.95999908,80.77999878,81.000000,0.000000,1.000000,2.000000,2.000000,71403.928812,1331.000000
977762.31999969,171598.41999817,85.61000061,53.000000,20.000000,1.000000,4.000000,4.000000,60070.000101,461.000000
977752.95000076,171601.16000366,83.69000244,81.000000,0.000000,1.000000,2.000000,1.000000,71403.808695,1489.000000
977761.06000137,171604.80000305,81.87999725,80.000000,-10.000000,1.000000,5.000000,4.000000,71493.437601,1063.000000
977762.22000122,171598.40000153,84.16999817,53.000000,20.000000,1.000000,3.000000,3.000000,60070.000101,1429.000000
977763.52999878,171605.25000000,79.05999756,81.000000,-1.000000,1.000000,3.000000,2.000000,71403.899515,927.000000
977757.77000046,171593.69000244,82.68000031,56.000000,-6.000000,1.000000,1.000000,1.000000,59702.297953,1630.000000
977763.15000153,171597.43000031,88.38999939,57.000000,20.000000,1.000000,4.000000,2.000000,59591.471781,777.000000
977760.65000153,171604.06999969,86.43000031,80.000000,-10.000000,1.000000,4.000000,3.000000,71493.437601,1421.000000
977753.38999939,171598.36000061,85.38999939,82.000000,16.000000,1.000000,3.000000,2.000000,71260.217874,537.000000
977759.29000092,171602.06999969,89.08999634,38.000000,20.000000,1.000000,3.000000,3.000000,61645.266703,159.000000
977758.84000015,171604.77999878,85.91000366,38.000000,20.000000,1.000000,3.000000,2.000000,61645.266703,1198.000000
977754.11999893,171599.73999786,85.22000122,82.000000,16.000000,1.000000,2.000000,2.000000,71260.203226,837.000000
977757.90000153,171592.48999786,82.47000122,16.000000,-21.000000,1.000000,4.000000,3.000000,64081.434671,426.000000
977753.90000153,171604.08000183,79.97000122,57.000000,21.000000,1.000000,2.000000,1.000000,59591.419046,647.000000
977751.97999954,171603.63999939,79.97000122,15.000000,10.000000,1.000000,3.000000,2.000000,64221.822855,735.000000
977752.25999832,171600.19000244,83.87000275,15.000000,10.000000,1.000000,4.000000,4.000000,64221.852640,602.000000
977756.63999939,171596.08000183,85.31999969,80.000000,-11.000000,1.000000,4.000000,3.000000,71493.429788,1504.000000
977761.40999985,171600.33999634,88.43000031,57.000000,20.000000,1.000000,5.000000,4.000000,59591.441507,1053.000000
977751.54999924,171602.48000336,80.36000061,53.000000,19.000000,1.000000,2.000000,1.000000,60070.052835,1298.000000
977761.47999954,171602.62999725,87.22000122,57.000000,20.000000,1.000000,3.000000,2.000000,59591.419046,45.000000
977753.75999832,171604.83000183,89.69999695,81.000000,-1.000000,1.000000,4.000000,3.000000,71403.794046,769.000000
977762.95000076,171596.98000336,89.54000092,39.000000,-7.000000,1.000000,3.000000,2.000000,61558.082132,1699.000000
977758.06000137,171595.44999695,84.63999939,57.000000,20.000000,1.000000,3.000000,2.000000,59591.494242,1687.000000
977763.25000000,171601.33999634,87.58999634,12.000000,29.000000,1.000000,3.000000,1.000000,64531.754984,191.000000
977761.93000031,171600.02999878,86.91999817,41.000000,21.000000,1.000000,2.000000,2.000000,61359.835062,1394.000000
977754.61999893,171601.48999786,89.76999664,40.000000,-5.000000,1.000000,3.000000,2.000000,61442.889749,1283.000000
977759.79000092,171602.61000061,86.15000153,80.000000,-10.000000,1.000000,5.000000,5.000000,71493.437601,852.000000
977756.40999985,171604.30999756,90.50000000,53.000000,20.000000,1.000000,2.000000,2.000000,60070.067484,87.000000
977761.20999908,171600.73999786,86.27999878,82.000000,16.000000,1.000000,5.000000,4.000000,71260.052835,689.000000
977754.66999817,171602.55000305,90.66000366,83.000000,-27.000000,1.000000,5.000000,4.000000,71136.294046,864.000000
977751.27999878,171601.12000275,85.06999969,57.000000,21.000000,1.000000,3.000000,3.000000,59591.449320,1023.000000
977758.72000122,171602.73999786,86.59999847,82.000000,16.000000,1.000000,4.000000,4.000000,71260.150492,1238.000000
977756.13999939,171598.12000275,83.45999908,82.000000,16.000000,1.000000,1.000000,1.000000,71260.120218,1889.000000
977755.31000137,171595.18000031,81.72000122,83.000000,-27.000000,1.000000,2.000000,1.000000,71136.354593,1361.000000
977754.74000168,171600.51000214,85.94999695,57.000000,21.000000,1.000000,3.000000,2.000000,59591.449320,859.000000
977760.36000061,171604.01999664,89.91000366,83.000000,-27.000000,1.000000,4.000000,2.000000,71136.361429,1238.000000
977763.25000000,171597.55999756,81.98000336,57.000000,20.000000,1.000000,1.000000,1.000000,59591.471781,1371.000000
977757.45000076,171604.52999878,89.08999634,41.000000,21.000000,1.000000,3.000000,3.000000,61359.932718,1581.000000
977750.63999939,171601.30000305,81.76000214,12.000000,28.000000,1.000000,2.000000,1.000000,64531.694925,508.000000
977760.79999924,171601.29000092,88.19000244,56.000000,-6.000000,1.000000,4.000000,4.000000,59702.380960,949.000000
977757.15000153,171594.05000305,83.86000061,14.000000,5.000000,1.000000,2.000000,2.000000,64317.802835,1714.000000
977753.77000046,171600.56999969,88.58000183,15.000000,10.000000,1.000000,3.000000,2.000000,64221.830179,1414.000000
977762.54999924,171605.09999847,80.01999664,54.000000,-6.000000,1.000000,3.000000,2.000000,59974.473734,444.000000
977751.45999908,171600.36000061,82.23999786,78.000000,-24.000000,1.000000,4.000000,3.000000,71725.454203,1125.000000
977752.97000122,171599.41000366,85.19999695,81.000000,0.000000,1.000000,3.000000,2.000000,71403.816507,1607.000000
977754.27000046,171603.16000366,81.73000336,53.000000,20.000000,1.000000,2.000000,1.000000,60070.060648,1027.000000
977760.90000153,171604.55999756,90.75000000,41.000000,21.000000,1.000000,4.000000,3.000000,61359.872171,1132.000000
977759.34000015,171594.54000092,83.55000305,83.000000,-27.000000,1.000000,2.000000,1.000000,71136.414163,1641.000000
977754.75999832,171602.75000000,88.73000336,53.000000,20.000000,1.000000,3.000000,2.000000,60070.052835,522.000000
977762.15000153,171596.80999756,87.51999664,15.000000,10.000000,1.000000,3.000000,2.000000,64221.800394,1442.000000
977755.29999924,171596.30000305,85.56999969,41.000000,20.000000,1.000000,2.000000,1.000000,61359.932718,1388.000000
977762.59000015,171597.90000153,87.50000000,83.000000,-27.000000,1.000000,4.000000,2.000000,71136.428812,1396.000000
977757.58000183,171595.20999908,83.65000153,38.000000,21.000000,1.000000,4.000000,3.000000,61645.228617,1032.000000
977754.34000015,171603.80000305,89.77999878,40.000000,-5.000000,1.000000,3.000000,3.000000,61442.889749,426.000000
977754.58000183,171596.97000122,80.87000275,38.000000,20.000000,1.000000,5.000000,4.000000,61645.199320,493.000000
977755.00999832,171597.73999786,83.12000275,14.000000,5.000000,1.000000,3.000000,3.000000,64317.832620,1049.000000
977760.68000031,171601.91999817,86.47000122,57.000000,20.000000,1.000000,3.000000,2.000000,59591.426859,1615.000000
977754.77000046,171594.69999695,83.61000061,12.000000,29.000000,1.000000,2.000000,2.000000,64531.649515,347.000000
977761.68000031,171599.40000153,85.33000183,83.000000,-27.000000,1.000000,4.000000,2.000000,71136.414163,708.000000
977763.36999893,171596.15000153,79.36000061,82.000000,16.000000,1.000000,2.000000,2.000000,71259.947367,762.000000
977763.45000076,171602.87999725,78.90000153,41.000000,21.000000,1.000000,2.000000,2.000000,61359.827249,1371.000000
977752.81999969,171599.58999634,88.33000183,15.000000,10.000000,1.000000,4.000000,3.000000,64221.852640,589.000000
977751.09000015,171599.02999878,84.66000366,15.000000,10.000000,1.000000,5.000000,3.000000,64221.867777,387.000000
977756.58000183,171595.16000366,82.23000336,54.000000,-6.000000,1.000000,2.000000,1.000000,59974.608499,1462.000000
977759.38000107,171601.12000275,86.61000061,40.000000,-5.000000,1.000000,2.000000,2.000000,61442.958109,522.000000
977758.24000168,171602.51999664,90.62000275,13.000000,-18.000000,1.000000,1.000000,1.000000,64455.741800,1365.000000
977758.27999878,171593.91000366,83.83999634,13.000000,-18.000000,1.000000,3.000000,2.000000,64455.809183,769.000000
977762.20000076,171600.38999939,89.72000122,83.000000,-27.000000,1.000000,5.000000,2.000000,71136.414163,367.000000
977763.68000031,171595.65000153,78.40000153,83.000000,-27.000000,1.000000,2.000000,1.000000,71136.459085,1461.000000
977755.79999924,171603.30000305,90.66000366,82.000000,17.000000,1.000000,3.000000,2.000000,71260.240335,444.000000
977757.16999817,171605.33000183,90.51999664,38.000000,20.000000,1.000000,4.000000,3.000000,61645.244242,1336.000000
977753.20000076,171600.36000061,82.36000061,82.000000,16.000000,1.000000,3.000000,3.000000,71260.240335,1407.000000
977759.29999924,171594.97000122,86.05999756,12.000000,29.000000,1.000000,4.000000,3.000000,64531.671976,324.000000
977754.22000122,171596.59999847,85.47000122,16.000000,-21.000000,1.000000,3.000000,2.000000,64081.464945,87.000000
977753.74000168,171604.19999695,81.27999878,80.000000,-10.000000,1.000000,5.000000,4.000000,71493.519632,1027.000000
977753.18999863,171601.84999847,82.80000305,53.000000,19.000000,1.000000,1.000000,1.000000,60070.045023,808.000000
977757.72999954,171596.63999939,85.31999969,56.000000,-6.000000,1.000000,3.000000,2.000000,59702.328226,1706.000000
977755.72000122,171595.88999939,82.51000214,13.000000,-18.000000,1.000000,5.000000,4.000000,64455.816507,324.000000
977761.43999863,171603.20999908,78.55000305,82.000000,16.000000,1.000000,5.000000,4.000000,71260.083109,708.000000
977759.02999878,171595.98000336,84.15000153,14.000000,5.000000,1.000000,2.000000,2.000000,64317.832620,1136.000000
977756.54000092,171597.65000153,84.51999664,57.000000,21.000000,1.000000,3.000000,3.000000,59591.478617,1386.000000
977750.74000168,171605.41000366,89.68000031,82.000000,16.000000,1.000000,1.000000,1.000000,71260.420023,1604.000000
977755.50000000,171598.65000153,82.65000153,12.000000,29.000000,1.000000,3.000000,3.000000,64531.687601,1169.000000
977756.40000153,171601.05999756,90.51999664,15.000000,10.000000,1.000000,4.000000,3.000000,64221.807718,859.000000
977761.38000107,171596.91000366,90.45999908,16.000000,-21.000000,1.000000,2.000000,2.000000,64081.509867,159.000000
977750.88000107,171603.11000061,81.30000305,41.000000,21.000000,1.000000,2.000000,2.000000,61360.014749,1334.000000
977774.62999725,171577.63999939,88.70999908,15.000000,9.000000,1.000000,1.000000,1.000000,64221.868265,762.000000
977769.69000244,171578.18000031,87.16000366,78.000000,-25.000000,1.000000,3.000000,2.000000,71725.079203,735.000000
977770.51999664,171578.63999939,88.48999786,38.000000,21.000000,1.000000,3.000000,2.000000,61645.364359,1027.000000
977772.13999939,171578.66999817,89.69999695,82.000000,16.000000,1.000000,2.000000,1.000000,71259.639749,1445.000000
977771.44000244,171578.00000000,86.93000031,82.000000,16.000000,1.000000,1.000000,1.000000,71259.639749,324.000000
977773.70999908,171578.33999634,88.62999725,78.000000,-25.000000,1.000000,4.000000,3.000000,71725.034281,589.000000
977770.30000305,171576.91000366,86.59999847,39.000000,-8.000000,1.000000,2.000000,2.000000,61557.917093,974.000000
977770.41999817,171575.80000305,86.75000000,12.000000,30.000000,1.000000,2.000000,1.000000,64531.529398,550.000000
977769.37999725,171576.59999847,87.16000366,80.000000,-11.000000,1.000000,3.000000,2.000000,71493.160257,1346.000000
977772.20999908,171577.97000122,90.75000000,38.000000,21.000000,1.000000,1.000000,1.000000,61645.379007,124.000000
977770.44000244,171578.34999847,90.62999725,15.000000,9.000000,1.000000,4.000000,2.000000,64221.890726,959.000000
977769.40000153,171578.76000214,88.30999756,16.000000,-20.000000,1.000000,3.000000,2.000000,64081.330179,927.000000
977774.73999786,171578.81999969,88.51999664,13.000000,-19.000000,1.000000,1.000000,1.000000,64455.801859,1195.000000
977771.37000275,171579.08000183,90.55000305,16.000000,-20.000000,1.000000,3.000000,1.000000,64081.337503,1268.000000
977771.12999725,171579.00000000,87.48999786,83.000000,-27.000000,1.000000,2.000000,1.000000,71136.654398,949.000000
977772.13999939,171578.34999847,87.83999634,56.000000,-5.000000,1.000000,1.000000,1.000000,59702.110453,1675.000000
977765.61000061,171597.12000275,77.34999847,81.000000,0.000000,1.000000,3.000000,2.000000,71403.944437,1560.000000
977765.83000183,171597.62999725,76.29000092,81.000000,-1.000000,1.000000,3.000000,2.000000,71403.944437,969.000000
977765.66999817,171598.25000000,74.25000000,82.000000,16.000000,1.000000,4.000000,3.000000,71259.924906,1238.000000
977771.58000183,171599.47000122,77.16000366,16.000000,-21.000000,1.000000,3.000000,2.000000,64081.599710,191.000000
977770.48000336,171599.94000244,77.30999756,16.000000,-21.000000,1.000000,5.000000,4.000000,64081.599710,1083.000000
977767.61000061,171600.12000275,76.31999969,39.000000,-6.000000,1.000000,6.000000,5.000000,61558.037210,1010.000000
977768.55999756,171604.08999634,77.08999634,80.000000,-10.000000,1.000000,3.000000,3.000000,71493.346781,1741.000000
977767.98999786,171603.12000275,76.76999664,80.000000,-10.000000,1.000000,3.000000,3.000000,71493.346781,564.000000
977767.31999969,171604.65000153,76.69000244,38.000000,20.000000,1.000000,3.000000,2.000000,61645.371195,1238.000000
977766.22000122,171600.15000153,73.76000214,80.000000,-10.000000,1.000000,3.000000,2.000000,71493.346781,1229.000000
977765.79000092,171601.86000061,74.66000366,16.000000,-21.000000,1.000000,5.000000,5.000000,64081.599710,1155.000000
977769.94999695,171605.16999817,75.12000275,82.000000,17.000000,1.000000,2.000000,1.000000,71259.932718,801.000000
977765.83999634,171603.80000305,76.58999634,15.000000,10.000000,1.000000,2.000000,1.000000,64221.717874,1121.000000
977766.58999634,171603.15000153,75.63999939,15.000000,10.000000,1.000000,4.000000,4.000000,64221.717874,576.000000
977765.81999969,171596.08000183,72.00000000,40.000000,-5.000000,1.000000,4.000000,3.000000,61443.047953,249.000000
977768.16000366,171602.58999634,75.76999664,82.000000,17.000000,1.000000,4.000000,3.000000,71259.932718,1207.000000
977766.63999939,171601.44000244,76.98999786,80.000000,-10.000000,1.000000,7.000000,5.000000,71493.354593,1305.000000
977763.99000168,171598.11000061,72.87000275,41.000000,20.000000,1.000000,2.000000,1.000000,61359.804788,0.000000
977765.09999847,171598.56999969,73.25000000,82.000000,16.000000,1.000000,3.000000,2.000000,71259.932718,647.000000
977765.88999939,171605.02999878,77.47000122,56.000000,-6.000000,1.000000,4.000000,3.000000,59702.418070,871.000000
977765.45999908,171595.19000244,76.97000122,57.000000,20.000000,1.000000,1.000000,1.000000,59591.486429,1300.000000
977771.87999725,171600.66000366,77.04000092,16.000000,-21.000000,1.000000,3.000000,2.000000,64081.622171,1207.000000
977770.77999878,171601.13999939,77.37999725,16.000000,-21.000000,1.000000,5.000000,4.000000,64081.622171,831.000000
977764.66000366,171595.48999786,69.36000061,57.000000,20.000000,1.000000,1.000000,1.000000,59591.486429,1352.000000
977764.83999634,171598.36000061,77.00000000,82.000000,16.000000,1.000000,2.000000,2.000000,71259.940531,1803.000000
977765.02999878,171602.65000153,75.76999664,41.000000,20.000000,1.000000,2.000000,1.000000,61359.812601,1338.000000
977764.75000000,171601.62999725,76.88999939,41.000000,20.000000,1.000000,2.000000,2.000000,61359.812601,0.000000
977771.48999786,171601.41000366,75.81999969,16.000000,-21.000000,1.000000,4.000000,3.000000,64081.629984,613.000000
977770.34999847,171601.90000153,75.91000366,16.000000,-21.000000,1.000000,5.000000,4.000000,64081.629984,324.000000
977766.51000214,171595.83999634,76.34999847,40.000000,-5.000000,1.000000,3.000000,2.000000,61443.054788,387.000000
