X,Y,Z,PointSourceId,ScanAngleRank,ScanDirectionFlag,NumberOfReturns,ReturnNumber,GpsTime,Intensity
978000.93000001,171169.80000305,85.94999695,42.000000,-10.000000,1.000000,1.000000,1.000000,61264.436184,2008.000000
978000.94999999,171169.69999695,94.26999664,42.000000,-10.000000,1.000000,1.000000,1.000000,61264.436184,2147.000000
978003.85999990,171168.91999817,88.91999817,43.000000,24.000000,1.000000,1.000000,1.000000,61166.255765,1988.000000
978003.93000007,171168.88999939,86.11000061,43.000000,24.000000,1.000000,1.000000,1.000000,61166.255765,2018.000000
978003.98000002,171168.91000366,84.59999847,43.000000,24.000000,1.000000,1.000000,1.000000,61166.255765,2047.000000
978002.42000008,171168.97999573,93.30000305,54.000000,-19.000000,1.000000,2.000000,1.000000,59979.066067,877.000000
978008.67000008,171162.80999756,84.55000305,15.000000,-14.000000,1.000000,2.000000,1.000000,64223.670071,999.000000
978005.94000006,171167.85000610,87.04000092,54.000000,-19.000000,1.000000,3.000000,1.000000,59979.081204,564.000000
978010.55000019,171166.61999512,88.30999756,42.000000,-10.000000,1.000000,1.000000,1.000000,61264.563626,2107.000000
978009.60000038,171167.55000305,92.08000183,43.000000,24.000000,1.000000,2.000000,1.000000,61166.195706,1420.000000
978010.25000000,171167.46000671,89.72000122,43.000000,24.000000,1.000000,1.000000,1.000000,61166.188138,1516.000000
978010.56999969,171166.67999268,90.88999939,42.000000,-10.000000,1.000000,1.000000,1.000000,61264.563626,1923.000000
978010.56999969,171166.63000488,93.80000305,42.000000,-10.000000,1.000000,1.000000,1.000000,61264.563626,2058.000000
978006.65000010,171167.72999573,88.41000366,54.000000,-19.000000,1.000000,2.000000,1.000000,59979.081204,1475.000000
978003.31999993,171169.02999878,87.37999725,83.000000,-15.000000,1.000000,1.000000,1.000000,71141.229642,1932.000000
978005.30999994,171168.21000671,94.75000000,17.000000,14.000000,1.000000,1.000000,1.000000,63980.786038,1941.000000
978000.61000001,171169.91000366,84.43000031,83.000000,-15.000000,1.000000,1.000000,1.000000,71141.192532,1970.000000
978001.63999999,171169.55000305,87.43000031,42.000000,-10.000000,1.000000,1.000000,1.000000,61264.443509,1970.000000
978010.50000000,171166.71000671,85.09999847,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.319485,1980.000000
978000.63000000,171169.91000366,88.62000275,83.000000,-15.000000,1.000000,1.000000,1.000000,71141.192532,2028.000000
978009.88000011,171166.96000671,95.18000031,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.312649,2058.000000
978005.17000008,171168.60000610,88.33000183,17.000000,13.000000,1.000000,1.000000,1.000000,63980.786038,2088.000000
978010.90999985,171166.44000244,92.26000214,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.327298,1970.000000
978007.26999998,171166.99000549,89.52999878,17.000000,13.000000,1.000000,1.000000,1.000000,63980.786038,2238.000000
978006.44000006,171168.11000061,93.58999634,43.000000,24.000000,1.000000,1.000000,1.000000,61166.225735,1952.000000
978006.59999990,171168.42999268,91.45999908,43.000000,24.000000,1.000000,2.000000,1.000000,61166.225735,1677.000000
978007.82999992,171167.57000732,93.41000366,43.000000,24.000000,1.000000,3.000000,1.000000,61166.210599,406.000000
978006.65999985,171168.00000000,85.20999908,43.000000,24.000000,1.000000,1.000000,1.000000,61166.225735,1988.000000
978008.42000008,171169.22000122,89.52999878,43.000000,24.000000,1.000000,3.000000,2.000000,61166.210599,1221.000000
978007.78999996,171168.13000488,90.44999695,42.000000,-10.000000,1.000000,2.000000,2.000000,61264.526028,2247.000000
978007.05000019,171163.97000122,84.41999817,83.000000,-15.000000,1.000000,2.000000,1.000000,71141.297024,844.000000
978002.43000007,171169.30999756,84.70999908,83.000000,-15.000000,1.000000,1.000000,1.000000,71141.214993,1941.000000
978002.50000000,171169.35000610,95.26999664,42.000000,-10.000000,1.000000,1.000000,1.000000,61264.458645,2018.000000
978012.36999989,171166.22999573,85.13999939,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.341946,2078.000000
978012.38000011,171166.22999573,87.22000122,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.341946,1998.000000
978012.38000011,171166.19999695,89.15000153,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.341946,1961.000000
978012.40999985,171166.24000549,91.15000153,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.341946,1961.000000
978005.98999977,171168.41999817,90.09999847,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.259915,1907.000000
978012.39999962,171166.19999695,93.08000183,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.341946,2038.000000
978000.07000000,171170.07000732,95.37000275,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.184720,2008.000000
978008.90999985,171167.38000488,85.12000275,17.000000,13.000000,1.000000,2.000000,2.000000,63980.770901,1517.000000
978012.39999962,171166.17999268,95.04000092,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.341946,2058.000000
978005.30999994,171169.07000732,91.26000214,43.000000,24.000000,1.000000,2.000000,1.000000,61166.240872,735.000000
978002.19000006,171169.47000122,88.73000336,43.000000,24.000000,1.000000,1.000000,1.000000,61166.278225,1932.000000
978011.77999973,171163.72999573,84.63999939,16.000000,1.000000,1.000000,2.000000,1.000000,64077.066556,222.000000
978001.41999996,171170.47000122,90.63999939,43.000000,24.000000,1.000000,1.000000,1.000000,61166.285794,1709.000000
978005.30000019,171168.44999695,85.58000183,43.000000,24.000000,1.000000,1.000000,1.000000,61166.240872,2008.000000
978000.03000000,171169.78999329,90.19999695,17.000000,14.000000,1.000000,2.000000,1.000000,63980.808499,1818.000000
978010.17000008,171166.86000061,86.70999908,43.000000,24.000000,1.000000,1.000000,1.000000,61166.188138,2008.000000
978009.06000042,171167.17999268,87.65000153,43.000000,24.000000,1.000000,1.000000,1.000000,61166.203274,1970.000000
978012.93999958,171162.82000732,84.56999969,15.000000,-14.000000,1.000000,2.000000,2.000000,64223.640286,1844.000000
978013.57999992,171165.13999939,86.84999847,54.000000,-20.000000,1.000000,1.000000,1.000000,59979.095852,1950.000000
978012.92000008,171162.77999878,86.70999908,15.000000,-14.000000,1.000000,1.000000,1.000000,64223.640286,2008.000000
978013.57999992,171165.11000061,88.48999786,54.000000,-20.000000,1.000000,1.000000,1.000000,59979.095852,1923.000000
978012.86999989,171163.08000183,94.80999756,14.000000,28.000000,1.000000,1.000000,1.000000,64314.469876,1923.000000
978013.31999969,171164.38999939,83.94000244,54.000000,-19.000000,1.000000,1.000000,1.000000,59979.110989,1941.000000
978012.85000038,171163.02000427,91.98999786,14.000000,28.000000,1.000000,1.000000,1.000000,64314.469876,1916.000000
978012.78999996,171162.97000122,90.37000275,14.000000,28.000000,1.000000,1.000000,1.000000,64314.477200,1923.000000
978013.32999992,171164.36000061,85.55999756,54.000000,-20.000000,1.000000,1.000000,1.000000,59979.110989,1932.000000
978013.13000011,171163.75999451,93.51000214,54.000000,-20.000000,1.000000,1.000000,1.000000,59979.118802,2008.000000
978013.52999973,171165.08999634,90.27999878,54.000000,-20.000000,1.000000,1.000000,1.000000,59979.095852,2028.000000
978013.02999973,171163.41000366,88.97000122,54.000000,-20.000000,1.000000,1.000000,1.000000,59979.126126,2028.000000
978013.56000042,171165.05999756,91.87000275,54.000000,-20.000000,1.000000,1.000000,1.000000,59979.095852,1961.000000
978013.50000000,171165.00000000,95.12999725,54.000000,-20.000000,1.000000,1.000000,1.000000,59979.095852,1998.000000
978013.48999977,171165.86999512,93.94999695,54.000000,-20.000000,1.000000,2.000000,2.000000,59979.088528,1870.000000
978012.55000019,171161.83000183,85.54000092,56.000000,6.000000,1.000000,1.000000,1.000000,59696.701321,1788.000000
978034.54999924,171154.97000122,83.00000000,56.000000,8.000000,1.000000,3.000000,3.000000,59696.595852,1434.000000
978030.10000038,171155.32000732,82.55000305,56.000000,7.000000,1.000000,1.000000,1.000000,59696.603665,1760.000000
978032.79000092,171156.52999878,82.51999664,18.000000,-23.000000,1.000000,1.000000,1.000000,63836.115140,1916.000000
978036.68000031,171156.77000427,82.66000366,18.000000,-22.000000,1.000000,1.000000,1.000000,63836.137600,1860.000000
978034.88999939,171156.75999451,82.38999939,18.000000,-22.000000,1.000000,1.000000,1.000000,63836.130032,1789.000000
978033.00000000,171155.02999878,82.90000153,18.000000,-23.000000,1.000000,1.000000,1.000000,63836.092679,1779.000000
978028.68000031,171156.13000488,82.40000153,57.000000,6.000000,1.000000,2.000000,2.000000,59595.546048,1692.000000
978025.48999977,171157.07000732,82.73000336,83.000000,-15.000000,1.000000,1.000000,1.000000,71141.529446,1816.000000
978031.59000015,171155.03999329,82.80000305,54.000000,-20.000000,1.000000,1.000000,1.000000,59979.208645,1697.000000
978027.22999954,171156.60000610,82.50000000,43.000000,24.000000,1.000000,1.000000,1.000000,61165.948392,1979.000000
978037.56000137,171158.19999695,83.05999756,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.649563,1932.000000
978047.79999924,171155.08000183,82.52999878,56.000000,8.000000,1.000000,1.000000,1.000000,59696.588528,1923.000000
978046.04000092,171154.94000244,82.69999695,56.000000,8.000000,1.000000,1.000000,1.000000,59696.588528,1686.000000
978038.84000015,171157.69999695,82.50000000,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.665188,1861.000000
978040.22000122,171157.42999268,82.90000153,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.679837,1941.000000
978041.65000153,171155.25999451,82.62999725,82.000000,3.000000,1.000000,1.000000,1.000000,71254.795071,1835.000000
978042.75000000,171156.57000732,82.56999969,83.000000,-16.000000,1.000000,2.000000,2.000000,71141.710110,1603.000000
978043.22000122,171154.30999756,82.69000244,54.000000,-21.000000,1.000000,1.000000,1.000000,59979.186184,1546.000000
978049.70000076,171153.92999268,82.48000336,57.000000,5.000000,1.000000,1.000000,1.000000,59595.531399,2068.000000
978044.63999939,171154.25999451,83.05999756,43.000000,24.000000,1.000000,1.000000,1.000000,61165.670559,1627.000000
978043.29000092,171161.38999939,82.40000153,43.000000,24.000000,1.000000,1.000000,1.000000,61165.730618,1595.000000
978040.41999817,171162.60000610,82.58000183,43.000000,24.000000,1.000000,2.000000,2.000000,61165.783352,921.000000
978032.43000031,171155.36000061,92.20999908,18.000000,-23.000000,1.000000,1.000000,1.000000,63836.092679,1988.000000
978032.43000031,171155.38000488,93.62000275,18.000000,-23.000000,1.000000,1.000000,1.000000,63836.092679,1941.000000
978032.43000031,171155.39999390,95.08999634,18.000000,-23.000000,1.000000,1.000000,1.000000,63836.092679,2018.000000
978025.53000069,171157.36000061,92.80000305,57.000000,6.000000,1.000000,2.000000,2.000000,59595.538724,426.000000
978032.63999939,171156.05000305,88.30999756,57.000000,6.000000,1.000000,1.000000,1.000000,59595.538724,1979.000000
978033.83000183,171155.38000488,85.54000092,82.000000,3.000000,1.000000,2.000000,1.000000,71254.870267,1634.000000
978033.18000031,171154.50000000,86.98999786,82.000000,3.000000,1.000000,2.000000,1.000000,71254.870267,1410.000000
978035.56999969,171156.97000122,83.84999847,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.634915,1941.000000
978034.54000092,171157.39999390,94.98999786,82.000000,3.000000,1.000000,1.000000,1.000000,71254.877102,1797.000000
978035.59000015,171157.00999451,85.77999878,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.634915,1898.000000
978035.59999847,171157.00999451,87.80000305,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.634915,1916.000000
978035.61000061,171157.02000427,89.66000366,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.634915,1923.000000
978035.61000061,171157.00999451,91.65000153,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.634915,1961.000000
978035.61999893,171157.02000427,93.58999634,83.000000,-16.000000,1.000000,2.000000,1.000000,71141.634915,1941.000000
978036.36999893,171158.66999817,87.59999847,83.000000,-16.000000,1.000000,2.000000,2.000000,71141.634915,1067.000000
978036.36000061,171158.63999939,89.48000336,83.000000,-16.000000,1.000000,2.000000,2.000000,71141.634915,985.000000
978036.38000107,171158.64999390,93.33999634,83.000000,-16.000000,1.000000,2.000000,2.000000,71141.634915,1109.000000
978031.93000031,171154.89999390,84.87999725,82.000000,3.000000,1.000000,1.000000,1.000000,71254.884915,1861.000000
978028.47999954,171156.33000183,92.38999939,56.000000,7.000000,1.000000,3.000000,3.000000,59696.618802,1591.000000
978036.38999939,171158.66000366,95.29000092,83.000000,-16.000000,1.000000,2.000000,2.000000,71141.634915,1121.000000
978031.02000046,171155.44999695,91.01000214,82.000000,3.000000,1.000000,1.000000,1.000000,71254.892727,1788.000000
978028.60000038,171156.24000549,87.40000153,56.000000,7.000000,1.000000,2.000000,1.000000,59696.618802,1516.000000
978029.02000046,171156.19999695,84.16999817,56.000000,7.000000,1.000000,2.000000,2.000000,59696.618802,1098.000000
978030.11000061,171154.92999268,84.44000244,82.000000,3.000000,1.000000,2.000000,1.000000,71254.899563,1724.000000
978029.97999954,171155.69999695,91.93000031,82.000000,3.000000,1.000000,1.000000,1.000000,71254.907376,1788.000000
978032.11999893,171155.21000671,89.62000275,57.000000,6.000000,1.000000,3.000000,2.000000,59595.546048,1346.000000
978026.30999947,171156.92999268,89.94000244,56.000000,7.000000,1.000000,1.000000,1.000000,59696.626126,1620.000000
978035.75999832,171154.67999268,84.34999847,58.000000,-18.000000,1.000000,1.000000,1.000000,59428.923489,1396.000000
978026.42000008,171156.83000183,84.45999908,56.000000,7.000000,1.000000,1.000000,1.000000,59696.626126,1840.000000
978033.45999908,171157.41999817,84.13999939,83.000000,-16.000000,1.000000,2.000000,2.000000,71141.612454,1774.000000
978028.25000000,171156.32000732,90.04000092,82.000000,3.000000,1.000000,1.000000,1.000000,71254.922024,1779.000000
978036.77999878,171158.91000366,91.26000214,17.000000,12.000000,1.000000,3.000000,3.000000,63980.643460,969.000000
978036.99000168,171158.22000122,85.59999847,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.642727,1681.000000
978033.50999832,171157.50000000,85.83000183,83.000000,-16.000000,1.000000,2.000000,2.000000,71141.612454,1735.000000
978025.95999908,171157.10000610,94.12000275,82.000000,3.000000,1.000000,1.000000,1.000000,71254.952298,1760.000000
978033.59999847,171157.69000244,88.91000366,83.000000,-16.000000,1.000000,2.000000,2.000000,71141.612454,1970.000000
978033.61999893,171157.71000671,90.80000305,83.000000,-16.000000,1.000000,2.000000,2.000000,71141.612454,1952.000000
978033.59999847,171157.66000366,92.93000031,83.000000,-16.000000,1.000000,2.000000,2.000000,71141.612454,1979.000000
978026.71999931,171156.91999817,91.43000031,42.000000,-10.000000,1.000000,1.000000,1.000000,61264.788724,2047.000000
978027.14999962,171156.77000427,87.01999664,42.000000,-9.000000,1.000000,1.000000,1.000000,61264.796048,1979.000000
978027.19000053,171156.77999878,95.34999847,42.000000,-10.000000,1.000000,1.000000,1.000000,61264.796048,2047.000000
978032.70000076,171156.63000488,86.91999817,18.000000,-23.000000,1.000000,1.000000,1.000000,63836.115140,2018.000000
978032.70000076,171156.66999817,89.98000336,18.000000,-23.000000,1.000000,1.000000,1.000000,63836.115140,1916.000000
978032.70999908,171156.67999268,91.51000214,18.000000,-23.000000,1.000000,1.000000,1.000000,63836.115140,1941.000000
978032.74000168,171156.71000671,94.61000061,18.000000,-23.000000,1.000000,1.000000,1.000000,63836.115140,1907.000000
978027.54000092,171156.66000366,93.87999725,42.000000,-10.000000,1.000000,1.000000,1.000000,61264.803616,2018.000000
978027.84000015,171156.53999329,85.50000000,42.000000,-9.000000,1.000000,1.000000,1.000000,61264.811184,2047.000000
978028.95000076,171156.22999573,94.30999756,42.000000,-10.000000,1.000000,1.000000,1.000000,61264.818509,2047.000000
978029.78000069,171155.94999695,90.23000336,42.000000,-9.000000,1.000000,1.000000,1.000000,61264.826077,2088.000000
978030.23999977,171155.83999634,85.80000305,42.000000,-9.000000,1.000000,1.000000,1.000000,61264.833645,2018.000000
978030.26000023,171155.85000610,88.88999939,42.000000,-9.000000,1.000000,1.000000,1.000000,61264.833645,2047.000000
978030.27000046,171155.83000183,94.62000275,42.000000,-10.000000,1.000000,1.000000,1.000000,61264.833645,2078.000000
978030.64999962,171155.46000671,87.20999908,56.000000,7.000000,1.000000,2.000000,1.000000,59696.603665,1412.000000
978035.93000031,171157.13000488,95.05999756,42.000000,-10.000000,1.000000,3.000000,1.000000,61264.901028,891.000000
978037.13000107,171154.22999573,84.80000305,16.000000,3.000000,1.000000,1.000000,1.000000,64077.089017,1562.000000
978026.04000092,171157.11999512,88.38999939,42.000000,-10.000000,1.000000,1.000000,1.000000,61264.781155,2058.000000
978034.34999847,171157.38999939,87.19000244,43.000000,24.000000,1.000000,1.000000,1.000000,61165.850735,2038.000000
978025.72999954,171157.14999390,86.93000031,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.537259,1961.000000
978031.13999939,171155.47000122,92.83000183,43.000000,24.000000,1.000000,1.000000,1.000000,61165.895657,1952.000000
978027.54000092,171156.52999878,88.48999786,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.552884,2018.000000
978043.95000076,171156.66000366,89.65000153,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.724759,1745.000000
978042.31000137,171155.11999512,84.15000153,17.000000,11.000000,1.000000,1.000000,1.000000,63980.643704,1045.000000
978043.91999817,171156.57000732,91.95999908,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.724759,1791.000000
978038.59000015,171157.86999512,84.30999756,17.000000,12.000000,1.000000,2.000000,2.000000,63980.643704,1851.000000
978043.84000015,171156.39999390,94.52999878,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.724759,2088.000000
978037.95000076,171158.13000488,87.48000336,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.657376,2058.000000
