Source,Target,Type
0,52200,Directed
52200,93861,Directed
93861,88099,Directed
93861,76133,Directed
52200,77484,Directed
77484,51544,Directed
77484,33099,Directed
0,88207,Directed
88207,90153,Directed
90153,48491,Directed
90153,41938,Directed
88207,80086,Directed
80086,35781,Directed
80086,26297,Directed
