Source,Target,Type
0,70809,Directed
70809,18025,Directed
18025,96208,Directed
18025,64438,Directed
70809,3858,Directed
3858,60774,Directed
3858,29401,Directed
0,19289,Directed
19289,45932,Directed
45932,40256,Directed
45932,2940,Directed
19289,48397,Directed
48397,65756,Directed
48397,12323,Directed
