Source,Target,Type
0,25633,Directed
25633,62755,Directed
62755,83026,Directed
62755,12486,Directed
25633,13676,Directed
13676,66634,Directed
13676,4715,Directed
0,18089,Directed
18089,62839,Directed
62839,10913,Directed
62839,75500,Directed
18089,17567,Directed
17567,22708,Directed
17567,2836,Directed
