Id,Degree,Depth
25633,2529,1
62755,1746,2
83026,181,3
12486,1565,3
13676,783,2
66634,212,3
4715,571,3
18089,1567,1
62839,1003,2
10913,949,3
75500,54,3
17567,564,2
22708,46,3
2836,518,3
0,4096,0
