Id,Degree,Depth
70359,2045,1
86628,1022,2
6909,510,3
58964,512,3
35729,1023,2
97198,499,3
75249,524,3
42868,2051,1
19050,1025,2
12994,506,3
8389,519,3
76162,1026,2
81295,492,3
6411,534,3
0,4096,0
