Source,Target,Type
0,70359,Directed
70359,86628,Directed
86628,6909,Directed
86628,58964,Directed
70359,35729,Directed
35729,97198,Directed
35729,75249,Directed
0,42868,Directed
42868,19050,Directed
19050,12994,Directed
19050,8389,Directed
42868,76162,Directed
76162,81295,Directed
76162,6411,Directed
