Source,Target,Type
0,8821,Directed
8821,36133,Directed
36133,34290,Directed
36133,13300,Directed
8821,96429,Directed
96429,96969,Directed
96429,2191,Directed
0,43579,Directed
43579,95311,Directed
95311,48649,Directed
95311,1856,Directed
43579,39804,Directed
39804,23688,Directed
39804,38614,Directed
