Source,Target,Type
0,95594,Directed
95594,83580,Directed
83580,48509,Directed
83580,14751,Directed
95594,5726,Directed
5726,68881,Directed
5726,95229,Directed
0,32948,Directed
32948,73595,Directed
73595,10640,Directed
73595,69904,Directed
32948,21768,Directed
21768,6318,Directed
21768,78542,Directed
