Id,Degree,Depth
72962,2636,1
83820,2602,2
69923,1057,3
28380,1545,3
23342,34,2
5289,12,3
32078,22,3
1700,1460,1
24179,801,2
19952,261,3
52596,540,3
98462,659,2
97908,219,3
83798,440,3
0,4096,0
