Source,Target,Type
0,82897,Directed
82897,42343,Directed
42343,47098,Directed
42343,2499,Directed
82897,95286,Directed
95286,97275,Directed
95286,4771,Directed
0,82988,Directed
82988,34154,Directed
34154,84387,Directed
34154,61859,Directed
82988,87322,Directed
87322,86777,Directed
87322,91159,Directed
