Id,Degree,Depth
82897,2047,1
42343,1020,2
47098,510,3
2499,510,3
95286,1027,2
97275,495,3
4771,532,3
82988,2049,1
34154,1023,2
84387,507,3
61859,516,3
87322,1026,2
86777,502,3
91159,524,3
0,4096,0
