976005.91,172934.6,51.08
976005.92,172934.61,52.800000000000004
976005.52,172934.43,46.02
976005.54,172934.67,48.120000000000005
976005.97,172934.6,46.28
976005.94,172934.6,47.85
976005.48,172934.46,46.49
976005.5,172934.38,48.2
976005.72,172934.7,51.49
976005.7,172934.68,48.77
976005.68,172934.66,47.46
976005.67,172934.64,46.15
976006.03,172934.69,45.71
976006.08,172934.66,48.02
976006.18,172934.66,45.71
976005.88,172934.44,46.89
976005.85,172934.44,48.65
976005.87,172934.44,50.29
976005.86,172934.44,52.1
976005.86,172934.44,53.68
976005.72,172934.53,46.14
976005.7,172934.66,47.85
976005.41,172934.55,48.2
976005.95,172934.6,49.480000000000004
976005.45,172934.55,46.77
976006.04,172935.23,50.65
976005.8,172934.7,46.95
976005.78,172934.74,48.22
976005.75,172934.79,49.52
976005.73,172934.76,51.02
976005.7,172934.81,52.43
976005.68,172934.82,53.78
976006.06,172935.33,46.89
976006.14,172934.73,53.68
976006.23,172934.75,48.56
976006.15,172935.2,45.92
976006.07,172935.17,47.300000000000004
976005.98,172935.21,48.89
976005.82,172935.31,51.910000000000004
976005.74,172935.36,53.46
976005.69,172935.39,53.28
976005.66,172935.36,51.76
976005.64,172935.36,50.13
976005.61,172935.34,48.69
976005.61,172935.36,47.24
976005.59,172935.35,45.730000000000004
976005.73,172935.29,49.94
976005.61,172935.37,45.87
976005.82,172935.18,46.300000000000004
976005.85,172935.18,48.04
976005.82,172935.18,49.68
976005.85,172935.18,51.49
976005.86,172935.19,53.160000000000004
976005.21,172934.93,45.6
976005.29,172934.99,47.58
976005.35,172934.99,49.88
976005.39,172934.96,52.230000000000004
976006.0,172935.29,46.660000000000004
976005.92,172935.21,51.77
976005.84,172935.23,53.15
976006.18,172934.82,52.83
976005.97,172934.84,49.84
976006.03,172935.34,52.86
976005.63,172935.48,50.78
976005.61,172935.41,52.64
976005.92,172935.24,51.870000000000005
976006.16,172934.83,54.11
976005.55,172935.39,46.94
976006.16,172934.74,49.99
976005.89,172935.09,48.02
976005.89,172935.1,50.800000000000004
976005.56,172935.15,54.04
976005.5,172935.13,52.53
976005.48,172935.08,50.79
976005.45,172935.05,49.15
976005.43,172935.01,47.58
976005.39,172934.97,45.92
976005.64,172935.51,51.96
976005.62,172935.43,53.76
976005.48,172934.83,53.33
976005.51,172934.78,50.59
976005.63,172935.47,46.85
976005.65,172935.38,48.74
976005.6,172935.29,50.89
976005.75,172934.74,52.78
976005.72,172934.7,50.04
976005.54,172935.21,52.82
976005.46,172934.84,53.6
976005.45,172934.83,52.27
976005.43,172934.81,51.0
976005.4,172934.76,49.63
976005.38,172934.75,48.25
976005.38,172934.75,46.87
976005.55,172934.79,49.050000000000004
976005.41,172935.11,52.42
976005.39,172935.05,49.94
976005.36,172935.01,47.29
976005.43,172935.03,47.06
976005.39,172934.94,49.11
976005.41,172934.85,50.9
976005.46,172934.77,52.49
976005.88,172934.61,57.870000000000005
976005.86,172934.61,59.44
976005.81,172934.61,60.910000000000004
976005.84,172934.62,62.58
976005.53,172934.68,54.14
976005.87,172934.61,54.51
976005.56,172934.59,55.96
976005.87,172934.61,56.08
976005.48,172935.33,57.79
976005.44,172935.16,62.01
976005.43,172935.03,58.230000000000004
976006.1,172935.03,65.14
976005.64,172934.89,55.120000000000005
976005.62,172934.88,56.49
976005.6,172934.91,57.84
976005.56,172934.98,59.01
976005.54,172934.97,60.49
976005.51,172935.02,61.83
976005.49,172935.04,63.17
976006.14,172934.88,56.89
976005.46,172935.08,64.53
976005.43,172935.13,65.82000000000001
976006.15,172935.0,62.5
976005.39,172935.29,59.25
976005.58,172935.11,60.660000000000004
976005.55,172934.96,55.11
976005.56,172935.32,54.72
976005.31,172935.35,60.77
976005.47,172935.15,57.07
976005.75,172934.98,65.24
976005.79,172935.37,55.52
976005.92,172934.95,66.03
976005.9,172934.92,64.73
976005.9,172934.93,63.35
976005.88,172934.9,61.96
976005.88,172934.89,60.67
976005.85,172934.86,59.32
976005.45,172934.96,54.43
976005.82,172934.82,58.08
976005.68,172935.23,59.89
976005.8,172934.8,56.79
976005.78,172934.78,55.54
976005.76,172934.76,54.120000000000005
976005.9,172935.13,56.480000000000004
976005.91,172935.16,59.44
976005.94,172935.23,65.28
976005.6,172935.34,55.84
976005.69,172934.98,61.63
976005.56,172935.26,57.83
976005.37,172935.13,59.910000000000004
976005.67,172935.41,63.6
976005.85,172935.19,54.75
976005.83,172935.19,56.35
976005.8,172935.07,65.17
976005.87,172935.2,58.15
976005.85,172935.2,59.910000000000004
976005.61,172935.33,65.49
976005.45,172934.94,55.870000000000005
976005.88,172935.2,61.53
976005.86,172935.2,63.25
976005.88,172935.21,64.88
976005.56,172935.17,59.65
976006.0,172934.98,64.25
976005.82,172935.1,63.51
976006.05,172934.95,61.42
976006.08,172934.88,58.81
976005.53,172935.22,62.03
976006.12,172934.81,56.19
