Id,Degree,Depth
94610,1480,1
78053,1313,2
36618,716,3
83954,597,3
96427,167,2
33602,26,3
63260,141,3
75357,2616,1
21653,1606,2
75208,72,3
64598,1534,3
82565,1010,2
89337,225,3
7013,785,3
0,4096,0
