Source,Target,Type
0,94610,Directed
94610,78053,Directed
78053,36618,Directed
78053,83954,Directed
94610,96427,Directed
96427,33602,Directed
96427,63260,Directed
0,75357,Directed
75357,21653,Directed
21653,75208,Directed
21653,64598,Directed
75357,82565,Directed
82565,89337,Directed
82565,7013,Directed
