Id,Degree,Depth
38600,1707,1
24415,1035,2
19352,891,3
42088,144,3
47572,672,2
63247,562,3
81820,110,3
80460,2389,1
77512,707,2
22577,536,3
94193,171,3
71897,1682,2
92971,631,3
43844,1051,3
0,4096,0
