Source,Target,Type
0,82346,Directed
82346,39796,Directed
39796,58696,Directed
39796,87795,Directed
82346,867,Directed
867,67524,Directed
867,4930,Directed
0,12163,Directed
12163,94217,Directed
94217,43207,Directed
94217,87094,Directed
12163,84694,Directed
84694,12960,Directed
84694,76045,Directed
