977763.53,171592.31,70.99
977760.01,171602.74,76.63
977763.5,171603.26,76.55
977763.5,171596.66,68.22
977761.78,171600.77,76.94
977763.65,171595.13,69.72
977763.34,171595.31,65.78
977763.62,171595.72,71.72
977763.74,171600.77,77.55
977763.65,171597.21,65.0
977763.05,171591.88,79.47
977762.82,171603.73,78.51
977760.64,171597.88,83.4
977753.59,171602.12,88.8
977753.59,171597.76,81.18
977757.1,171596.66,84.19
977762.99,171600.65,85.94
977761.4,171605.38,79.75
977755.27,171599.06,84.66
977752.27,171598.51,85.33
977753.0,171603.24,81.34
977762.52,171605.43,82.44
977762.27,171604.79,86.3
977756.37,171605.15,89.63
977756.32,171593.07,82.73
977759.45,171601.16,90.10000000000001
977754.75,171596.13,83.8
977752.58,171596.76,79.33
977757.31,171598.9,84.21000000000001
977754.21,171600.23,89.68
977757.08,171602.61,90.14
977759.4,171603.69,85.85000000000001
977758.7,171603.81,89.01
977763.57,171599.62,90.09
977762.92,171598.32,83.19
977757.23,171603.02,86.51
977752.62,171599.42,82.03
977752.38,171600.71,85.32000000000001
977759.73,171595.6,85.15
977756.85,171594.63,84.93
977763.16,171592.93,90.60000000000001
977763.27,171596.96,80.78
977762.32,171598.42,85.61
977763.15,171597.43,88.39
977754.59,171604.45,90.24
977760.93,171601.65,86.56
977761.41,171600.34,88.43
977753.47,171604.59,79.8
977754.33,171597.45,85.45
977754.99,171598.91,82.41
977752.63,171601.64,83.46000000000001
977755.31,171595.18,81.72
977754.74,171600.51,85.95
977760.54,171604.39,90.41
977758.15,171593.6,83.61
977763.45,171602.8,85.72
977758.51,171604.9,90.75
977754.87,171601.98,90.47
977752.53,171604.97,89.60000000000001
977760.46,171602.83,89.11
977752.82,171599.59,88.33
977763.68,171595.65,78.4
977761.84,171600.72,90.63
977761.38,171596.91,90.46000000000001
977758.92,171599.41,85.36
977765.61,171597.12,77.35000000000001
977765.67,171598.25,74.25
977771.58,171599.47,77.16
977767.61,171600.12,76.32000000000001
977768.56,171604.09,77.09
977766.22,171600.15,73.76
977769.95,171605.17,75.12
977765.84,171603.8,76.59
977765.82,171596.08,72.0
977768.16,171602.59,75.77
977763.99,171598.11,72.87
977766.22,171602.11,75.21000000000001
977765.78,171595.16,76.05
977766.61,171601.5,77.54
977771.49,171601.41,75.82000000000001
977770.61,171602.84,77.16
977764.07,171595.17,73.84
977767.96,171597.64,76.35000000000001
977768.15,171597.48,73.71000000000001
977767.22,171595.59,74.72
977765.04,171593.7,70.52
977764.19,171598.55,76.88
977765.32,171600.08,75.9
977769.73,171600.23,77.54
977765.14,171592.1,80.28
977771.51,171591.9,90.59
977775.36,171591.66,89.99
977768.05,171592.21,87.01
977772.26,171591.87,88.27
977785.42,171592.3,88.36
977780.78,171591.84,90.05
977783.07,171591.94,89.25
977778.57,171592.21,90.63
977784.53,171591.89,90.73
977772.29,171605.09,90.56
977772.52,171602.99,88.76
977772.52,171603.23,82.62
977773.93,171597.6,83.87
977767.77,171601.56,82.83
977776.9,171603.55,87.51
977769.05,171600.59,80.56
977765.95,171598.85,80.23
977767.98,171602.54,78.97
977771.48,171593.93,87.05
977768.0,171605.23,86.23
977765.33,171593.8,89.38
977769.53,171601.27,89.47
977775.06,171600.2,83.58
977776.04,171601.51,88.57000000000001
977774.89,171599.89,89.95
977776.73,171596.47,83.63
977769.52,171601.45,84.63
977772.65,171601.87,80.5
977766.08,171599.46,83.13
977766.4,171604.45,79.7
977773.6,171601.42,84.61
977776.75,171598.23,82.08
977773.44,171605.12,85.60000000000001
977773.52,171599.03,85.21000000000001
977771.43,171598.91,89.12
977767.24,171595.96,86.95
977769.96,171602.31,86.88
977764.3,171602.24,79.06
977770.65,171604.02,82.14
977776.85,171599.5,84.85000000000001
977767.61,171599.08,78.2
977774.07,171602.09,90.39
977766.54,171604.87,82.42
977767.98,171605.26,90.56
977768.99,171604.77,81.22
977772.33,171598.91,79.8
977766.19,171596.48,81.53
977765.62,171595.31,78.75
977766.83,171596.45,90.75
977770.5,171598.81,83.14
977767.65,171599.44,84.74
977776.55,171605.19,80.34
977765.51,171599.53,78.22
977776.69,171600.34,81.32000000000001
977776.03,171605.49,87.09
977774.61,171603.49,87.36
977772.36,171600.39,83.42
977775.91,171593.51,90.75
977768.99,171595.08,85.76
977768.91,171597.57,89.88
977767.33,171594.78,89.45
977769.28,171598.71,81.36
977768.31,171601.22,87.7
977770.04,171604.41,87.44
977772.47,171605.26,82.58
977772.06,171603.15,84.95
977767.11,171596.91,88.73
977774.41,171592.91,88.69
977765.32,171605.41,78.08
977767.53,171596.76,84.75
977768.17,171603.41,87.34
977769.62,171603.24,80.04
977770.11,171604.95,78.63
977766.64,171600.79,80.52
977771.06,171597.39,80.10000000000001
977771.79,171600.97,89.11
977776.86,171599.6,90.74
977775.18,171597.8,89.88
977764.18,171593.57,78.91
977772.62,171604.47,87.37
977770.88,171601.91,82.93
977766.87,171597.39,79.13
977773.17,171598.97,90.43
977782.5,171596.05,90.31
977780.36,171605.3,86.08
977778.61,171601.65,88.23
977785.95,171595.06,88.73
977780.45,171603.56,87.15
977782.18,171605.28,89.88
977783.64,171601.92,85.98
977783.63,171593.77,90.59
977779.24,171599.45,89.94
977781.42,171601.65,86.96000000000001
977781.5,171593.92,90.35000000000001
