X,Y,Z,PointSourceId,ScanAngleRank,ScanDirectionFlag,NumberOfReturns,ReturnNumber,GpsTime,Intensity
978005.26000023,171183.75000000,106.38999939,57.000000,7.000000,1.000000,1.000000,1.000000,59595.343411,1676.000000
978068.11000061,171205.28999329,106.26000214,59.000000,30.000000,1.000000,1.000000,1.000000,59315.745267,1686.000000
978028.29999924,171232.17999268,111.86000061,82.000000,7.000000,1.000000,1.000000,1.000000,71255.386868,1719.000000
978028.59000015,171236.52000427,111.20999908,43.000000,28.000000,1.000000,1.000000,1.000000,61166.202786,1599.000000
978016.84000015,171200.02000427,110.80000305,18.000000,-25.000000,1.000000,1.000000,1.000000,63836.617825,1495.000000
978068.00000000,171208.08999634,106.16000366,82.000000,7.000000,1.000000,1.000000,1.000000,71254.884915,2068.000000
978039.77999878,171168.83000183,113.55999756,54.000000,-21.000000,1.000000,1.000000,1.000000,59978.991360,1495.000000
978064.66000366,171193.16999817,86.37999725,58.000000,-17.000000,1.000000,1.000000,1.000000,59429.456204,1961.000000
978068.91999817,171205.88000488,101.38999939,58.000000,-17.000000,1.000000,1.000000,1.000000,59429.643704,2067.000000
978050.61999893,171224.55999756,118.01999664,80.000000,-20.000000,1.000000,1.000000,1.000000,71488.718899,1732.000000
978045.65999985,171204.24000549,117.08000183,41.000000,-1.000000,1.000000,1.000000,1.000000,61355.223294,1707.000000
978022.81999969,171228.72000122,108.79000092,40.000000,15.000000,1.000000,1.000000,1.000000,61445.791897,1551.000000
978048.49000168,171214.63999939,117.31999969,16.000000,2.000000,1.000000,1.000000,1.000000,64078.004544,1611.000000
978015.35000038,171227.67999268,104.16999817,80.000000,-21.000000,1.000000,1.000000,1.000000,71489.131985,2097.000000
978011.56000042,171176.02999878,112.44999695,56.000000,7.000000,1.000000,1.000000,1.000000,59696.881009,1582.000000
978052.40000153,171207.27000427,113.01999664,82.000000,6.000000,1.000000,1.000000,1.000000,71255.027493,1586.000000
978023.51000023,171238.74000549,107.05000305,18.000000,-25.000000,1.000000,1.000000,1.000000,63837.165677,1444.000000
978005.92999983,171185.88000488,106.38999939,17.000000,14.000000,1.000000,1.000000,1.000000,63980.590970,1607.000000
978056.59000015,171227.69999695,114.73000336,18.000000,-24.000000,1.000000,1.000000,1.000000,63837.173001,1545.000000
978005.05000019,171190.30000305,104.97000122,14.000000,27.000000,1.000000,1.000000,1.000000,64314.725247,1404.000000
978050.43000031,171156.69999695,107.41000366,42.000000,-10.000000,1.000000,2.000000,1.000000,61265.081204,1213.000000
978022.63999939,171159.64999390,104.16999817,82.000000,3.000000,1.000000,2.000000,2.000000,71254.997220,1658.000000
978005.51000023,171189.19000244,105.56999969,80.000000,-23.000000,1.000000,1.000000,1.000000,71488.981595,1572.000000
978040.09999847,171205.24000549,121.16999817,40.000000,16.000000,1.000000,1.000000,1.000000,61446.069241,1590.000000
978066.76000214,171203.36000061,104.23999786,15.000000,-16.000000,1.000000,1.000000,1.000000,64222.837552,1612.000000
978057.18000031,171177.27000427,104.12000275,18.000000,-22.000000,1.000000,1.000000,1.000000,63836.497708,2175.000000
978011.89999962,171170.83999634,113.73000336,42.000000,-11.000000,1.000000,1.000000,1.000000,61264.578763,1639.000000
978060.43000031,171192.77999878,104.73999786,58.000000,-17.000000,1.000000,1.000000,1.000000,59429.463528,1434.000000
978020.95000076,171193.27000427,115.05000305,16.000000,1.000000,1.000000,1.000000,1.000000,64077.509427,1663.000000
978008.59000015,171209.11999512,104.25000000,57.000000,7.000000,1.000000,1.000000,1.000000,59595.110989,2047.000000
978059.99000168,171209.47000122,108.48000336,18.000000,-23.000000,1.000000,1.000000,1.000000,63836.955227,1513.000000
978026.90999985,171203.16000366,117.12000275,82.000000,5.000000,1.000000,1.000000,1.000000,71255.221829,1689.000000
978033.86999893,171225.02000427,117.19999695,42.000000,-14.000000,1.000000,1.000000,1.000000,61264.758938,1646.000000
978066.22000122,171204.07000732,104.08999634,16.000000,3.000000,1.000000,1.000000,1.000000,64077.982083,2118.000000
978013.01000023,171206.71000671,106.76000214,15.000000,-13.000000,1.000000,1.000000,1.000000,64223.250149,1644.000000
978031.45000076,171186.24000549,122.93000031,83.000000,-18.000000,1.000000,1.000000,1.000000,71141.447415,1608.000000
978005.00000000,171192.13000488,104.52999878,81.000000,12.000000,1.000000,1.000000,1.000000,71407.768704,1661.000000
978073.27999878,171220.85000610,94.65000153,58.000000,-16.000000,1.000000,1.000000,1.000000,59429.860989,2028.000000
978061.04999924,171199.50999451,105.73000336,80.000000,-21.000000,1.000000,1.000000,1.000000,71488.425931,1577.000000
978024.01000023,171187.25999451,118.41999817,54.000000,-21.000000,1.000000,1.000000,1.000000,59978.773587,1573.000000
978014.21000004,171182.83999634,112.91999817,80.000000,-23.000000,1.000000,1.000000,1.000000,71488.839017,1484.000000
978041.93999863,171191.05000305,116.83999634,40.000000,17.000000,1.000000,1.000000,1.000000,61446.084134,1637.000000
978067.29000092,171218.64999390,105.44999695,59.000000,30.000000,1.000000,1.000000,1.000000,59315.610501,1371.000000
978052.38999939,171181.72000122,107.80000305,81.000000,11.000000,1.000000,1.000000,1.000000,71408.226712,1747.000000
978039.18999863,171213.89999390,123.27999878,16.000000,1.000000,1.000000,1.000000,1.000000,64077.922024,1651.000000
978015.27999973,171191.50000000,111.59999847,58.000000,-20.000000,1.000000,1.000000,1.000000,59429.508938,1483.000000
978060.25000000,171198.86999512,106.08999634,16.000000,3.000000,1.000000,1.000000,1.000000,64077.854153,1623.000000
978025.80999947,171157.19999695,98.94999695,43.000000,24.000000,1.000000,1.000000,1.000000,61165.970852,2058.000000
978052.68000031,171220.13000488,115.73000336,82.000000,7.000000,1.000000,1.000000,1.000000,71255.101712,1615.000000
978061.68000031,171223.58000183,110.31999969,43.000000,28.000000,1.000000,1.000000,1.000000,61165.715481,1651.000000
978033.25000000,171193.44000244,123.37000275,40.000000,17.000000,1.000000,1.000000,1.000000,61445.919095,1440.000000
978055.79000092,171156.91000366,87.08999634,58.000000,-17.000000,1.000000,1.000000,1.000000,59428.923489,1729.000000
978037.27999878,171212.74000549,122.05999756,54.000000,-22.000000,1.000000,1.000000,1.000000,59978.421048,1630.000000
978053.56000137,171193.66000366,109.48999786,14.000000,29.000000,1.000000,1.000000,1.000000,64315.002591,1527.000000
978051.93000031,171192.46000671,110.30000305,56.000000,9.000000,1.000000,1.000000,1.000000,59697.053372,1729.000000
978032.54000092,171203.75999451,120.90000153,43.000000,27.000000,1.000000,1.000000,1.000000,61166.052884,1504.000000
978016.14999962,171213.58000183,107.50000000,40.000000,15.000000,1.000000,1.000000,1.000000,61445.634427,1528.000000
978027.26000023,171235.94999695,110.29000092,16.000000,0.000000,1.000000,1.000000,1.000000,64078.169583,1655.000000
978009.89000034,171208.63000488,104.50000000,14.000000,27.000000,1.000000,1.000000,1.000000,64314.942532,2047.000000
978046.47000122,171209.21000671,117.51999664,83.000000,-19.000000,1.000000,1.000000,1.000000,71141.492337,1687.000000
978018.59000015,171186.86000061,114.87999725,18.000000,-25.000000,1.000000,1.000000,1.000000,63836.437893,1484.000000
978059.04000092,171205.72999573,108.36000061,18.000000,-23.000000,1.000000,1.000000,1.000000,63836.910306,1451.000000
978048.81999969,171225.14999390,119.44999695,16.000000,1.000000,1.000000,1.000000,1.000000,64078.162259,1652.000000
978035.22999954,171198.82000732,123.09999847,14.000000,28.000000,1.000000,1.000000,1.000000,64314.964993,1352.000000
978055.59999847,171179.71000671,105.16000366,17.000000,12.000000,1.000000,1.000000,1.000000,63980.290921,1564.000000
978015.28999996,171213.19000244,106.94999695,15.000000,-13.000000,1.000000,1.000000,1.000000,64223.174954,1671.000000
978054.24000168,171202.77000427,110.88999939,57.000000,5.000000,1.000000,1.000000,1.000000,59595.081204,1699.000000
978025.70999908,171157.11999512,106.23000336,42.000000,-10.000000,1.000000,1.000000,1.000000,61264.773587,2078.000000
978027.93000031,171211.55000305,115.98000336,80.000000,-21.000000,1.000000,1.000000,1.000000,71488.883938,1556.000000
978042.79000092,171221.91000366,122.86000061,57.000000,5.000000,1.000000,1.000000,1.000000,59594.923489,1640.000000
978024.97999954,171172.32000732,122.37000275,14.000000,29.000000,1.000000,1.000000,1.000000,64314.634915,1418.000000
978052.29999924,171224.19000244,116.91000366,16.000000,1.000000,1.000000,1.000000,1.000000,64078.176907,1686.000000
978061.15000153,171221.80999756,110.29000092,40.000000,15.000000,1.000000,1.000000,1.000000,61446.422024,1535.000000
978014.39999962,171232.64999390,106.19000244,57.000000,7.000000,1.000000,1.000000,1.000000,59594.878079,1998.000000
978037.93000031,171209.60000610,123.26999664,17.000000,13.000000,1.000000,1.000000,1.000000,63980.133206,1509.000000
978069.62000275,171216.91000366,103.83000183,57.000000,4.000000,1.000000,1.000000,1.000000,59594.923489,2202.000000
978034.93999863,171174.58000183,118.09999847,83.000000,-17.000000,1.000000,1.000000,1.000000,71141.545071,1624.000000
978017.42000008,171242.19000244,107.88999939,83.000000,-19.000000,1.000000,1.000000,1.000000,71140.982571,1916.000000
978020.36000061,171233.86999512,105.97000122,82.000000,7.000000,1.000000,1.000000,1.000000,71255.462063,1727.000000
978025.04999924,171163.39999390,124.27999878,58.000000,-19.000000,1.000000,1.000000,1.000000,59429.081204,1961.000000
978044.56999969,171210.61000061,119.19999695,15.000000,-15.000000,1.000000,1.000000,1.000000,64222.950345,1642.000000
978062.08000183,171213.94000244,108.04000092,18.000000,-23.000000,1.000000,1.000000,1.000000,63837.022854,1689.000000
978044.25999832,171209.32000732,119.05999756,14.000000,28.000000,1.000000,1.000000,1.000000,64315.122708,1467.000000
978013.31999969,171161.11000061,94.12999725,83.000000,-15.000000,1.000000,1.000000,1.000000,71141.380032,2047.000000
978055.61999893,171224.77999878,114.69999695,81.000000,9.000000,1.000000,1.000000,1.000000,71408.091946,1627.000000
978013.94999981,171233.89999390,97.73999786,56.000000,7.000000,1.000000,1.000000,1.000000,59697.669095,1961.000000
978032.34000015,171235.50000000,113.76999664,40.000000,14.000000,1.000000,1.000000,1.000000,61445.986966,1552.000000
978052.45000076,171204.44999695,112.43000031,43.000000,27.000000,1.000000,1.000000,1.000000,61165.775540,1582.000000
978036.04999924,171171.91999817,116.81999969,17.000000,12.000000,1.000000,1.000000,1.000000,63980.500882,1665.000000
978070.45999908,171212.00999451,87.34999847,58.000000,-16.000000,1.000000,1.000000,1.000000,59429.726224,1960.000000
978007.21999979,171193.89999390,105.70999908,43.000000,26.000000,1.000000,1.000000,1.000000,61166.293118,1478.000000
978044.20999908,171190.67999268,115.30999756,15.000000,-15.000000,1.000000,1.000000,1.000000,64223.145169,1528.000000
978032.15000153,171183.41000366,122.02999878,40.000000,17.000000,1.000000,1.000000,1.000000,61445.881497,1482.000000
978005.48000002,171190.67999268,105.30000305,80.000000,-23.000000,1.000000,1.000000,1.000000,71488.989407,1549.000000
978057.06000137,171217.27000427,112.16999817,82.000000,7.000000,1.000000,1.000000,1.000000,71255.042142,1733.000000
978010.52999973,171196.97000122,107.31999969,82.000000,5.000000,1.000000,1.000000,1.000000,71255.335110,1683.000000
978019.85000038,171230.83000183,106.20999908,16.000000,0.000000,1.000000,1.000000,1.000000,64078.049466,1595.000000
978054.06000137,171156.97000122,87.22000122,57.000000,4.000000,1.000000,1.000000,1.000000,59595.493802,1889.000000
978063.93000031,171193.99000549,106.20999908,59.000000,31.000000,1.000000,1.000000,1.000000,59315.880520,1898.000000
978053.63999939,171163.53999329,103.76999664,82.000000,4.000000,1.000000,1.000000,1.000000,71254.727688,2256.000000
978015.35000038,171219.11000061,105.90000153,80.000000,-21.000000,1.000000,1.000000,1.000000,71489.071438,1544.000000
978009.28999996,171195.25000000,106.66000366,40.000000,16.000000,1.000000,1.000000,1.000000,61445.461575,1613.000000
978019.39999962,171189.97999573,114.83999634,81.000000,12.000000,1.000000,1.000000,1.000000,71407.904446,1651.000000
978058.72000122,171220.80000305,111.75000000,42.000000,-14.000000,1.000000,1.000000,1.000000,61265.058987,1635.000000
978045.36999893,171217.16999817,120.09999847,18.000000,-24.000000,1.000000,1.000000,1.000000,63836.985501,1461.000000
978059.40000153,171180.13999939,104.19000244,41.000000,-3.000000,1.000000,2.000000,2.000000,61355.035794,1608.000000
978028.19000053,171241.16999817,97.72000122,80.000000,-20.000000,1.000000,1.000000,1.000000,71489.079251,2058.000000
978060.54000092,171185.33999634,104.16999817,41.000000,-2.000000,1.000000,1.000000,1.000000,61355.035794,2202.000000
978023.90999985,171195.14999390,116.66000366,80.000000,-22.000000,1.000000,1.000000,1.000000,71488.816556,1523.000000
978061.13000107,171192.36999512,104.50000000,40.000000,17.000000,1.000000,1.000000,1.000000,61446.391751,2128.000000
978072.51000214,171219.00000000,106.80000305,18.000000,-23.000000,1.000000,1.000000,1.000000,63837.135403,1898.000000
978021.38999939,171186.83000183,116.87000275,80.000000,-23.000000,1.000000,1.000000,1.000000,71488.786282,1544.000000
978067.79000092,171204.00999451,106.26000214,83.000000,-19.000000,1.000000,1.000000,1.000000,71141.740384,2078.000000
978029.62999916,171202.10000610,119.16999817,40.000000,16.000000,1.000000,1.000000,1.000000,61445.866849,1607.000000
978067.98999786,171203.72000122,91.12000275,18.000000,-22.000000,1.000000,1.000000,1.000000,63836.925198,1961.000000
978021.13999939,171161.47000122,104.05000305,83.000000,-16.000000,1.000000,1.000000,1.000000,71141.462063,1376.000000
978063.31999969,171212.60000610,106.94000244,83.000000,-19.000000,1.000000,1.000000,1.000000,71141.657376,1581.000000
978033.79000092,171203.35000610,121.83000183,80.000000,-22.000000,1.000000,1.000000,1.000000,71488.763821,1583.000000
978037.97999954,171179.83999634,117.19999695,17.000000,13.000000,1.000000,1.000000,1.000000,63980.411038,1564.000000
978046.77999878,171224.58999634,120.69000244,40.000000,15.000000,1.000000,1.000000,1.000000,61446.212063,1625.000000
978036.36000061,171237.71000671,99.30000305,39.000000,-26.000000,1.000000,1.000000,1.000000,61553.799954,1970.000000
978057.02999878,171173.50999451,104.01000214,14.000000,29.000000,1.000000,1.000000,1.000000,64314.815091,2008.000000
978007.90999985,171173.41000366,110.54000092,14.000000,28.000000,1.000000,1.000000,1.000000,64314.552395,1418.000000
978033.50999832,171196.58999634,123.01000214,16.000000,1.000000,1.000000,1.000000,1.000000,64077.621731,1661.000000
978052.15000153,171206.33000183,113.01999664,16.000000,2.000000,1.000000,1.000000,1.000000,64077.906888,1608.000000
978020.96999931,171192.39999390,115.22000122,56.000000,7.000000,1.000000,1.000000,1.000000,59697.083645,1546.000000
978045.84000015,171203.05999756,116.66000366,82.000000,6.000000,1.000000,1.000000,1.000000,71255.056790,1689.000000
978038.99000168,171184.86000061,117.62999725,58.000000,-18.000000,1.000000,1.000000,1.000000,59429.381009,1630.000000
978052.47000122,171180.36000061,107.41000366,58.000000,-18.000000,1.000000,1.000000,1.000000,59429.283841,1674.000000
978043.27000046,171194.80000305,116.79000092,56.000000,8.000000,1.000000,1.000000,1.000000,59697.098782,1691.000000
978031.98999977,171159.97000122,118.79000092,42.000000,-10.000000,1.000000,2.000000,2.000000,61264.848782,1667.000000
978017.87000084,171183.44000244,115.20999908,42.000000,-11.000000,1.000000,1.000000,1.000000,61264.631253,1651.000000
978025.79999924,171233.97000122,109.66999817,43.000000,28.000000,1.000000,1.000000,1.000000,61166.217923,1484.000000
978010.69999981,171217.71000671,104.11000061,43.000000,27.000000,1.000000,1.000000,1.000000,61166.322903,2107.000000
978001.37000000,171186.72999573,103.87999725,41.000000,-2.000000,1.000000,1.000000,1.000000,61355.651028,2220.000000
978016.48999977,171163.11000061,104.09999847,57.000000,7.000000,1.000000,1.000000,1.000000,59595.501126,1369.000000
978026.87999916,171193.97000122,119.01000214,41.000000,-2.000000,1.000000,1.000000,1.000000,61355.388333,1560.000000
978039.70000076,171210.52000427,122.50000000,82.000000,6.000000,1.000000,1.000000,1.000000,71255.154446,1599.000000
978009.50000000,171208.52000427,104.43000031,40.000000,16.000000,1.000000,1.000000,1.000000,61445.491849,2028.000000
978061.38999939,171202.10000610,106.08000183,59.000000,31.000000,1.000000,1.000000,1.000000,59315.798001,1473.000000
978052.09999847,171161.07000732,103.84999847,54.000000,-22.000000,1.000000,1.000000,1.000000,59979.073880,2107.000000
978023.21999931,171238.08999634,106.98000336,56.000000,7.000000,1.000000,1.000000,1.000000,59697.714017,1776.000000
978058.52000046,171216.35000610,110.93000031,56.000000,9.000000,1.000000,1.000000,1.000000,59697.376126,1579.000000
978013.05000019,171161.30000305,87.06999969,42.000000,-10.000000,1.000000,1.000000,1.000000,61264.608548,1970.000000
