Source,Target,Type
0,79339,Directed
79339,42147,Directed
42147,73109,Directed
42147,77404,Directed
79339,42411,Directed
42411,77353,Directed
42411,62522,Directed
0,88869,Directed
88869,28857,Directed
28857,54058,Directed
28857,37605,Directed
88869,77481,Directed
77481,96701,Directed
77481,4213,Directed
