Id,Degree,Depth
65392,2152,1
35798,689,2
59370,132,3
29570,557,3
74722,1463,2
32274,367,3
39335,1096,3
22234,1944,1
87683,339,2
8409,158,3
98890,181,3
28869,1605,2
43513,847,3
6192,758,3
0,4096,0
