Source,Target,Type
0,34278,Directed
34278,94544,Directed
94544,37417,Directed
94544,47338,Directed
34278,4745,Directed
4745,74372,Directed
4745,50140,Directed
0,89633,Directed
89633,69244,Directed
69244,65011,Directed
69244,25872,Directed
89633,21448,Directed
21448,61356,Directed
21448,66486,Directed
