Id,Degree,Depth
13240,2048,1
79257,1024,2
74264,512,3
64879,512,3
78083,1024,2
6531,512,3
18005,512,3
20886,2048,1
61880,1024,2
90101,512,3
1566,512,3
12310,1024,2
14941,512,3
61413,512,3
0,4096,0
