X,Y,Z,PointSourceId,ScanAngleRank,ScanDirectionFlag,NumberOfReturns,ReturnNumber,GpsTime,Intensity
977751.79000092,171606.01999664,103.73999786,80.000000,-11.000000,1.000000,1.000000,1.000000,71493.564554,1515.000000
977758.36999893,171619.48999786,78.41999817,57.000000,20.000000,1.000000,3.000000,2.000000,59591.261820,613.000000
977773.48000336,171617.61000061,91.06999969,80.000000,-9.000000,1.000000,3.000000,2.000000,71493.384867,1121.000000
977782.06999969,171614.55000305,97.94999695,80.000000,-9.000000,1.000000,4.000000,2.000000,71493.272562,1398.000000
977770.33000183,171607.61000061,88.55999756,38.000000,20.000000,1.000000,4.000000,2.000000,61645.423929,249.000000
977765.83000183,171585.83999634,97.16000366,56.000000,-6.000000,1.000000,2.000000,1.000000,59702.193460,1662.000000
977769.44000244,171610.16000366,83.98999786,82.000000,17.000000,1.000000,3.000000,2.000000,71260.022562,794.000000
977767.12000275,171611.54000092,101.30999756,83.000000,-28.000000,1.000000,4.000000,2.000000,71136.399515,777.000000
977779.40000153,171608.13999939,80.68000031,56.000000,-5.000000,1.000000,4.000000,3.000000,59702.448343,406.000000
977750.77000046,171594.93000031,95.69999695,38.000000,21.000000,1.000000,2.000000,1.000000,61645.146585,602.000000
977757.65000153,171602.81999969,108.19000244,57.000000,21.000000,1.000000,2.000000,1.000000,59591.419046,0.000000
977756.13999939,171608.87000275,104.62000275,82.000000,17.000000,1.000000,2.000000,1.000000,71260.352640,1672.000000
977757.41999817,171615.33000183,82.87000275,39.000000,-6.000000,1.000000,1.000000,1.000000,61558.224710,537.000000
977779.30999756,171606.31999969,102.81999969,55.000000,66.000000,1.000000,1.000000,1.000000,59841.972757,387.000000
977760.63000107,171610.66000366,105.70999908,16.000000,-22.000000,1.000000,3.000000,2.000000,64081.667581,1442.000000
977761.18999863,171618.36000061,81.80999756,41.000000,21.000000,1.000000,4.000000,2.000000,61359.924906,508.000000
977783.00000000,171611.19000244,94.76000214,78.000000,-23.000000,1.000000,4.000000,2.000000,71725.191507,1597.000000
977766.52999878,171597.29000092,79.05999756,57.000000,20.000000,1.000000,3.000000,3.000000,59591.463968,1295.000000
977762.50000000,171592.38999939,97.38999939,39.000000,-7.000000,1.000000,2.000000,1.000000,61558.074320,864.000000
977771.72000122,171592.02999878,102.59999847,13.000000,-19.000000,1.000000,3.000000,2.000000,64455.719339,1117.000000
977775.56999969,171610.68000031,96.26999664,12.000000,29.000000,1.000000,2.000000,1.000000,64531.920023,1143.000000
977751.68000031,171606.16999817,89.29000092,54.000000,-6.000000,1.000000,1.000000,1.000000,59974.481546,985.000000
977771.94000244,171593.05000305,87.51000214,83.000000,-27.000000,1.000000,3.000000,2.000000,71136.579203,1462.000000
977751.04999924,171601.25000000,102.73999786,78.000000,-25.000000,1.000000,3.000000,1.000000,71725.476663,871.000000
977773.37000275,171618.37000275,97.12000275,14.000000,5.000000,1.000000,2.000000,1.000000,64318.147562,1534.000000
977779.69000244,171608.55999756,106.11000061,41.000000,21.000000,1.000000,1.000000,1.000000,61359.625101,1599.000000
977770.88999939,171599.73000336,108.26000214,53.000000,21.000000,1.000000,4.000000,1.000000,60070.007913,1315.000000
977787.84999847,171608.05999756,95.25000000,39.000000,-6.000000,1.000000,1.000000,1.000000,61557.766703,1788.000000
977777.37000275,171599.56999969,103.12000275,57.000000,20.000000,1.000000,2.000000,2.000000,59591.419046,1365.000000
977770.29000092,171604.09999847,103.01000214,57.000000,20.000000,1.000000,1.000000,1.000000,59591.388773,1400.000000
977778.33000183,171602.41999817,100.61000061,12.000000,30.000000,1.000000,4.000000,2.000000,64531.837015,1384.000000
977754.31999969,171605.84999847,91.01000214,14.000000,4.000000,1.000000,3.000000,2.000000,64317.915140,1117.000000
977765.16000366,171583.29000092,88.48000336,38.000000,21.000000,1.000000,3.000000,2.000000,61645.303812,1075.000000
977779.55999756,171618.20999908,89.01000214,15.000000,10.000000,1.000000,4.000000,2.000000,64221.500101,844.000000
977767.25000000,171593.27999878,94.13999939,83.000000,-27.000000,1.000000,3.000000,1.000000,71136.526468,1436.000000
977766.58000183,171594.86000061,88.59999847,81.000000,0.000000,1.000000,1.000000,1.000000,71403.966898,1691.000000
977778.12999725,171599.55000305,90.54000092,38.000000,20.000000,1.000000,3.000000,2.000000,61645.506937,999.000000
977786.08000183,171611.08000183,92.75000000,53.000000,21.000000,1.000000,3.000000,2.000000,60070.128031,1195.000000
977781.73999786,171602.40000153,95.08000183,38.000000,20.000000,1.000000,2.000000,2.000000,61645.558695,959.000000
977777.48999786,171583.90000153,96.65000153,81.000000,0.000000,1.000000,3.000000,2.000000,71404.116312,1027.000000
977753.54000092,171597.94999695,100.01999664,81.000000,0.000000,1.000000,4.000000,1.000000,71403.824320,1221.000000
977774.98000336,171606.51999664,108.12000275,16.000000,-21.000000,1.000000,2.000000,1.000000,64081.690042,1490.000000
977768.94000244,171614.48999786,100.91999817,39.000000,-6.000000,1.000000,3.000000,1.000000,61558.051859,191.000000
977767.05999756,171586.40000153,93.06999969,40.000000,-4.000000,1.000000,3.000000,1.000000,61443.032328,602.000000
977753.34000015,171595.50000000,97.86000061,41.000000,21.000000,1.000000,2.000000,1.000000,61359.947367,1442.000000
977783.84999847,171614.22000122,97.70999908,14.000000,6.000000,1.000000,1.000000,1.000000,64318.155374,301.000000
977751.97000122,171597.80000305,97.59999847,78.000000,-25.000000,1.000000,2.000000,1.000000,71725.431742,699.000000
977762.97999954,171595.86000061,67.80999756,38.000000,20.000000,1.000000,3.000000,2.000000,61645.303812,124.000000
977771.56999969,171598.41999817,104.13999939,80.000000,-10.000000,1.000000,1.000000,1.000000,71493.279398,1423.000000
977752.45000076,171603.50000000,103.45999908,56.000000,-7.000000,1.000000,4.000000,1.000000,59702.411234,1645.000000
977775.61000061,171611.94999695,105.12000275,56.000000,-5.000000,1.000000,5.000000,1.000000,59702.485453,891.000000
977771.05000305,171581.12999725,93.36000061,40.000000,-4.000000,1.000000,1.000000,1.000000,61443.077249,1195.000000
977770.30000305,171608.68000031,105.48999786,13.000000,-18.000000,1.000000,1.000000,1.000000,64455.599222,1369.000000
977777.18000031,171607.05999756,104.63999939,57.000000,20.000000,1.000000,6.000000,1.000000,59591.343851,1412.000000
977761.00999832,171615.23000336,103.56999969,82.000000,17.000000,1.000000,2.000000,2.000000,71260.368265,1442.000000
977754.41999817,171607.19000244,101.48999786,38.000000,20.000000,1.000000,2.000000,1.000000,61645.213968,753.000000
977769.37999725,171598.30000305,91.97000122,82.000000,17.000000,1.000000,2.000000,2.000000,71259.873148,1690.000000
977775.19000244,171604.04000092,101.72000122,13.000000,-19.000000,1.000000,3.000000,2.000000,64455.599222,1027.000000
977779.01999664,171599.65000153,96.87999725,12.000000,30.000000,1.000000,5.000000,4.000000,64531.814554,994.000000
977754.31000137,171611.25000000,89.25000000,55.000000,66.000000,1.000000,2.000000,1.000000,59841.934671,537.000000
977771.41000366,171598.45999908,79.81999969,16.000000,-21.000000,1.000000,3.000000,2.000000,64081.585062,87.000000
977774.45999908,171610.44000244,101.33999634,12.000000,29.000000,1.000000,2.000000,1.000000,64531.904886,1369.000000
977760.34999847,171605.61000061,103.13999939,15.000000,10.000000,1.000000,5.000000,2.000000,64221.740335,1027.000000
977763.97999954,171595.05999756,98.83999634,82.000000,16.000000,1.000000,2.000000,1.000000,71259.947367,949.000000
977759.63000107,171614.90000153,82.69999695,39.000000,-6.000000,1.000000,2.000000,2.000000,61558.194437,974.000000
977755.65000153,171606.72000122,90.09999847,39.000000,-6.000000,1.000000,3.000000,2.000000,61558.216898,1516.000000
977777.47000122,171588.27999878,94.25000000,12.000000,30.000000,1.000000,4.000000,3.000000,64531.687601,786.000000
977760.95999908,171616.41000366,85.65000153,54.000000,-6.000000,1.000000,1.000000,1.000000,59974.345804,1090.000000
977768.02999878,171584.41999817,89.38999939,39.000000,-7.000000,1.000000,3.000000,2.000000,61557.969828,1598.000000
977772.95999908,171604.72000122,104.44000244,14.000000,5.000000,1.000000,2.000000,1.000000,64317.997660,753.000000
977777.48000336,171591.83999634,100.11000061,39.000000,-7.000000,1.000000,3.000000,1.000000,61557.864359,891.000000
977753.50000000,171606.20999908,89.26999664,39.000000,-6.000000,1.000000,4.000000,3.000000,61558.239359,1310.000000
977777.43000031,171601.16999817,87.88999939,81.000000,-1.000000,1.000000,5.000000,4.000000,71404.048929,1102.000000
977771.80000305,171605.23000336,82.69000244,82.000000,17.000000,1.000000,5.000000,4.000000,71259.910257,896.000000
977779.83999634,171583.27999878,95.68000031,54.000000,-7.000000,1.000000,2.000000,1.000000,59974.698343,637.000000
977764.33000183,171598.55000305,73.08000183,40.000000,-5.000000,1.000000,2.000000,2.000000,61443.032328,1786.000000
977762.13999939,171601.38999939,108.80000305,82.000000,17.000000,1.000000,4.000000,1.000000,71260.083109,1540.000000
977763.72000122,171595.77999878,72.37000275,53.000000,20.000000,1.000000,2.000000,2.000000,60069.969828,1159.000000
977777.26999664,171602.18000031,87.61000061,39.000000,-6.000000,1.000000,2.000000,2.000000,61557.901468,1229.000000
977769.16000366,171610.80000305,104.51999664,54.000000,-7.000000,1.000000,4.000000,1.000000,59974.391703,1318.000000
977753.45000076,171610.87999725,89.50000000,54.000000,-6.000000,1.000000,1.000000,1.000000,59974.420999,1898.000000
977769.38999939,171610.38999939,84.47000122,54.000000,-7.000000,1.000000,4.000000,3.000000,59974.398538,1342.000000
977767.31999969,171601.63999939,77.73000336,56.000000,-6.000000,1.000000,3.000000,2.000000,59702.380960,1713.000000
977755.95000076,171607.55999756,101.02999878,82.000000,17.000000,1.000000,4.000000,1.000000,71260.330179,1305.000000
977775.63999939,171583.98999786,100.08999634,41.000000,20.000000,1.000000,4.000000,1.000000,61359.587992,954.000000
977763.50999832,171604.97000122,76.75000000,54.000000,-6.000000,1.000000,5.000000,4.000000,59974.473734,1336.000000
977785.04000092,171612.86000061,79.83999634,38.000000,20.000000,1.000000,4.000000,2.000000,61645.627054,1010.000000
977758.79000092,171593.90000153,99.44000244,56.000000,-6.000000,1.000000,3.000000,1.000000,59702.297953,1708.000000
977761.58000183,171612.48999786,87.69000244,81.000000,-1.000000,1.000000,3.000000,2.000000,71403.838968,1132.000000
977783.51000214,171613.58999634,99.01000214,13.000000,-19.000000,1.000000,2.000000,1.000000,64455.471781,1549.000000
977751.93999863,171598.55000305,100.70999908,40.000000,-5.000000,1.000000,2.000000,1.000000,61442.844828,859.000000
977764.23999786,171592.94999695,97.69000244,82.000000,16.000000,1.000000,4.000000,1.000000,71259.918070,1596.000000
977759.75999832,171612.34999847,106.81999969,54.000000,-6.000000,1.000000,5.000000,1.000000,59974.391703,1373.000000
977783.94000244,171601.23999786,87.08000183,81.000000,-1.000000,1.000000,3.000000,2.000000,71404.101663,1090.000000
977775.52999878,171602.62999725,108.18000031,54.000000,-7.000000,1.000000,1.000000,1.000000,59974.473734,1834.000000
977751.45999908,171602.63999939,100.01000214,82.000000,17.000000,1.000000,2.000000,1.000000,71260.375101,1671.000000
977753.79999924,171609.83000183,89.30999756,81.000000,-1.000000,1.000000,1.000000,1.000000,71403.779398,1535.000000
977766.51999664,171605.05999756,82.37000275,38.000000,20.000000,1.000000,4.000000,2.000000,61645.364359,1207.000000
977780.81999969,171605.59999847,100.25000000,38.000000,20.000000,1.000000,2.000000,1.000000,61645.551859,801.000000
977763.83000183,171594.94999695,98.94999695,12.000000,29.000000,1.000000,4.000000,1.000000,64531.687601,1186.000000
977759.33000183,171602.23999786,104.79000092,14.000000,5.000000,1.000000,2.000000,1.000000,64317.900003,1632.000000
977778.66000366,171617.98000336,81.23000336,40.000000,-6.000000,1.000000,5.000000,3.000000,61443.243265,717.000000
977773.04000092,171601.69000244,98.72000122,56.000000,-5.000000,1.000000,3.000000,2.000000,59702.373148,1113.000000
977761.29000092,171602.36000061,76.15000153,82.000000,16.000000,1.000000,4.000000,3.000000,71260.075296,0.000000
977767.76999664,171582.95999908,90.19000244,57.000000,20.000000,1.000000,2.000000,2.000000,59591.598734,1340.000000
977774.01000214,171592.11000061,105.51999664,83.000000,-28.000000,1.000000,2.000000,1.000000,71136.609476,1215.000000
977769.79000092,171587.05999756,95.77999878,78.000000,-25.000000,1.000000,3.000000,2.000000,71725.146585,902.000000
977772.77999878,171582.61000061,91.68000031,56.000000,-5.000000,1.000000,3.000000,2.000000,59702.155374,1532.000000
977761.93000031,171601.30000305,108.30999756,16.000000,-22.000000,1.000000,2.000000,1.000000,64081.562601,1698.000000
977762.22999954,171592.05000305,97.54000092,83.000000,-27.000000,1.000000,3.000000,1.000000,71136.459085,1083.000000
977768.58999634,171601.48000336,101.95999908,80.000000,-10.000000,1.000000,6.000000,2.000000,71493.332132,1542.000000
977752.56000137,171593.70999908,98.36000061,57.000000,21.000000,1.000000,1.000000,1.000000,59591.516703,801.000000
977770.37999725,171620.12999725,94.05999756,14.000000,5.000000,1.000000,2.000000,1.000000,64318.155374,1751.000000
977771.63999939,171588.69000244,95.30000305,83.000000,-27.000000,1.000000,4.000000,2.000000,71136.601663,824.000000
977769.65000153,171604.20999908,75.19000244,40.000000,-5.000000,1.000000,6.000000,5.000000,61443.107523,537.000000
977779.48000336,171609.27999878,81.34999847,78.000000,-23.000000,1.000000,3.000000,2.000000,71725.213968,576.000000
977758.29999924,171606.04000092,90.68000031,78.000000,-24.000000,1.000000,3.000000,2.000000,71725.423929,915.000000
977767.55999756,171598.83000183,80.11000061,82.000000,16.000000,1.000000,2.000000,2.000000,71259.895609,1633.000000
977770.34999847,171603.66000366,105.94000244,78.000000,-24.000000,1.000000,2.000000,1.000000,71725.274515,1623.000000
977750.29000092,171599.84999847,99.05000305,82.000000,16.000000,1.000000,2.000000,1.000000,71260.330179,1117.000000
977785.16999817,171615.88999939,93.94999695,14.000000,6.000000,1.000000,2.000000,1.000000,64318.177835,1232.000000
977776.91999817,171611.37000275,103.87000275,38.000000,20.000000,1.000000,2.000000,1.000000,61645.513773,1334.000000
977762.40999985,171601.79000092,101.15000153,83.000000,-28.000000,1.000000,3.000000,1.000000,71136.406351,1132.000000
977760.61000061,171597.11000061,91.93000031,80.000000,-11.000000,1.000000,3.000000,2.000000,71493.392679,1136.000000
977768.41000366,171596.69999695,102.66999817,83.000000,-28.000000,1.000000,3.000000,1.000000,71136.511820,1371.000000
977766.94999695,171603.19999695,77.08000183,78.000000,-24.000000,1.000000,4.000000,3.000000,71725.304788,1143.000000
977771.30999756,171590.59999847,98.56999969,81.000000,0.000000,1.000000,5.000000,2.000000,71404.026468,1210.000000
977755.91999817,171612.81999969,88.12000275,57.000000,21.000000,1.000000,2.000000,2.000000,59591.329203,1198.000000
977771.09999847,171595.22000122,103.73999786,12.000000,30.000000,1.000000,3.000000,1.000000,64531.732523,931.000000
977769.98000336,171604.86000061,78.94000244,54.000000,-6.000000,1.000000,4.000000,4.000000,59974.465921,708.000000
977754.83000183,171597.56999969,96.48000336,78.000000,-25.000000,1.000000,3.000000,2.000000,71725.401468,1359.000000
977766.51999664,171598.38999939,97.72000122,78.000000,-24.000000,1.000000,4.000000,3.000000,71725.274515,1132.000000
977775.58000183,171614.68000031,82.45999908,57.000000,20.000000,1.000000,3.000000,2.000000,59591.276468,508.000000
977776.86000061,171582.65000153,95.62999725,78.000000,-25.000000,1.000000,3.000000,2.000000,71725.034281,942.000000
977763.11000061,171595.83000183,65.75000000,14.000000,5.000000,1.000000,4.000000,3.000000,64317.862406,859.000000
977780.77999878,171613.88999939,101.69000244,54.000000,-7.000000,1.000000,5.000000,1.000000,59974.338968,0.000000
977776.40000153,171589.27999878,101.63999939,14.000000,6.000000,1.000000,3.000000,1.000000,64317.847757,1532.000000
977775.16000366,171582.77999878,95.01999664,16.000000,-20.000000,1.000000,5.000000,2.000000,64081.404886,1113.000000
977754.04999924,171600.80999756,100.54000092,40.000000,-5.000000,1.000000,2.000000,1.000000,61442.875101,1045.000000
977763.47000122,171591.11000061,98.26999664,54.000000,-6.000000,1.000000,2.000000,1.000000,59974.638773,1721.000000
977775.08000183,171606.84999847,108.04000092,53.000000,21.000000,1.000000,2.000000,1.000000,60070.083109,1290.000000
977754.65000153,171613.00000000,87.76000214,82.000000,17.000000,1.000000,1.000000,1.000000,71260.488382,1731.000000
977764.55000305,171617.01000214,84.13999939,83.000000,-28.000000,1.000000,4.000000,4.000000,71136.338968,275.000000
977783.91000366,171593.68000031,92.62000275,78.000000,-24.000000,1.000000,2.000000,1.000000,71725.042093,1238.000000
977765.40000153,171598.73999786,73.91000366,80.000000,-10.000000,1.000000,3.000000,2.000000,71493.346781,222.000000
977757.47000122,171613.62000275,86.26000214,82.000000,17.000000,1.000000,2.000000,1.000000,71260.405374,1253.000000
977761.70000076,171591.01000214,94.98999786,80.000000,-11.000000,1.000000,1.000000,1.000000,71493.339945,1338.000000
977759.50000000,171600.55000305,101.68000031,83.000000,-27.000000,1.000000,1.000000,1.000000,71136.377054,1067.000000
977776.75000000,171599.19999695,84.68000031,40.000000,-5.000000,1.000000,4.000000,2.000000,61443.182718,1334.000000
977765.80999756,171606.05999756,79.58999634,53.000000,20.000000,1.000000,2.000000,1.000000,60070.083109,1346.000000
977778.15000153,171609.00000000,98.29000092,82.000000,18.000000,1.000000,3.000000,2.000000,71259.865335,1198.000000
977759.40000153,171614.90000153,83.05000305,53.000000,20.000000,1.000000,2.000000,2.000000,60070.195413,659.000000
977781.91000366,171612.69000244,82.01999664,78.000000,-23.000000,1.000000,3.000000,3.000000,71725.213968,1398.000000
977777.55999756,171599.66000366,106.37999725,41.000000,21.000000,1.000000,2.000000,1.000000,61359.617288,1436.000000
977762.04000092,171600.55999756,107.00000000,80.000000,-11.000000,1.000000,4.000000,1.000000,71493.399515,1159.000000
977773.55000305,171578.05999756,88.62999725,12.000000,30.000000,1.000000,3.000000,2.000000,64531.567484,1371.000000
977763.25000000,171596.84999847,66.26000214,54.000000,-6.000000,1.000000,1.000000,1.000000,59974.571390,1744.000000
977785.05999756,171608.66999817,91.81999969,83.000000,-28.000000,1.000000,5.000000,3.000000,71136.654398,1143.000000
977778.55000305,171587.88999939,101.52999878,53.000000,21.000000,1.000000,2.000000,1.000000,60069.865335,1075.000000
977768.06999969,171584.51000214,80.73000336,16.000000,-20.000000,1.000000,3.000000,2.000000,64081.389749,0.000000
977779.36000061,171583.55999756,94.80999756,41.000000,20.000000,1.000000,1.000000,1.000000,61359.542093,1661.000000
977765.44000244,171598.72000122,100.63999939,54.000000,-6.000000,1.000000,3.000000,1.000000,59974.541117,1274.000000
977771.37000275,171612.70999908,91.08000183,82.000000,17.000000,1.000000,3.000000,2.000000,71260.030374,1113.000000
977771.41000366,171608.55999756,106.26999664,82.000000,17.000000,1.000000,1.000000,1.000000,71259.992288,1338.000000
977766.05999756,171596.09999847,101.08999634,80.000000,-11.000000,1.000000,3.000000,1.000000,71493.324320,1501.000000
977776.83999634,171589.98000336,100.76999664,40.000000,-5.000000,1.000000,3.000000,1.000000,61443.160257,864.000000
977756.22999954,171610.13999939,103.06999969,82.000000,17.000000,1.000000,3.000000,1.000000,71260.397562,864.000000
977766.27999878,171593.84999847,102.34999847,82.000000,17.000000,1.000000,1.000000,1.000000,71259.887796,1707.000000
977772.73000336,171597.66999817,108.30000305,16.000000,-21.000000,1.000000,4.000000,1.000000,64081.569925,367.000000
977778.68000031,171607.16999817,100.38999939,80.000000,-10.000000,1.000000,6.000000,3.000000,71493.264749,1014.000000
977770.16000366,171591.15000153,106.80000305,53.000000,21.000000,1.000000,4.000000,1.000000,60069.902445,1125.000000
977760.34999847,171609.40000153,107.08000183,83.000000,-28.000000,1.000000,4.000000,2.000000,71136.324320,493.000000
977775.83999634,171609.41999817,85.81999969,80.000000,-10.000000,1.000000,3.000000,3.000000,71493.301859,786.000000
977778.58000183,171586.69999695,101.62000275,40.000000,-4.000000,1.000000,2.000000,1.000000,61443.174906,1451.000000
977762.18999863,171601.13999939,103.23999786,83.000000,-28.000000,1.000000,2.000000,1.000000,71136.399515,974.000000
977759.11999893,171590.20999908,96.87000275,16.000000,-21.000000,1.000000,2.000000,1.000000,64081.412210,753.000000
977770.98999786,171584.81999969,93.08999634,54.000000,-7.000000,1.000000,2.000000,1.000000,59974.698343,1327.000000
977753.24000168,171592.38999939,99.79000092,57.000000,21.000000,1.000000,2.000000,1.000000,59591.531351,1150.000000
977760.93000031,171590.62000275,94.12999725,82.000000,16.000000,1.000000,1.000000,1.000000,71259.932718,1659.000000
977777.23999786,171581.08999634,97.33000183,16.000000,-20.000000,1.000000,3.000000,1.000000,64081.389749,885.000000
977776.41999817,171615.62999725,82.48000336,14.000000,5.000000,1.000000,5.000000,4.000000,64318.132913,1340.000000
977766.52999878,171596.12999725,82.69999695,16.000000,-21.000000,1.000000,4.000000,3.000000,64081.525003,717.000000
977762.40999985,171601.22000122,76.91999817,40.000000,-5.000000,1.000000,4.000000,3.000000,61443.009867,689.000000
977773.61000061,171586.88999939,91.58000183,78.000000,-25.000000,1.000000,2.000000,1.000000,71725.109476,647.000000
977776.30000305,171618.48000336,82.73000336,81.000000,-2.000000,1.000000,5.000000,4.000000,71403.952249,786.000000
977763.47999954,171584.54000092,96.23999786,57.000000,20.000000,1.000000,1.000000,1.000000,59591.591898,602.000000
977768.12999725,171597.11000061,73.77999878,78.000000,-24.000000,1.000000,6.000000,5.000000,71725.244242,1293.000000
